text,true_label,pred_label,pred_prob_TRUE,error_type,confidence
[DECODE ERROR] - Error decoding the input stream.,TRUE,FALSE,0.032247297,false_negative,0.9677527
"Book descriptions on Amazon . The New Testimony library, consisting of over cooking disease, tells things about a healthy and balanced life.",TRUE,FALSE,0.03326891,false_negative,0.9667311
"At all football stadiums games, we queue for this terrific view. But this time Aston showed us the way privileged into row A.",TRUE,FALSE,0.034016468,false_negative,0.9659835
"[DECODE ERROR] - The value for the ""decode"" parameter of the ""decode"" function is not valid.",TRUE,FALSE,0.034114547,false_negative,0.96588546
[DECODE ERROR] 2.,TRUE,FALSE,0.035325788,false_negative,0.96467423
14 Teams of twelve players with infantry and riding abilities have entered combat in eight regions to secure $1MN prize money.,TRUE,FALSE,0.035381813,false_negative,0.9646182
"At certain temperatures the roast enhances specific coffee twigs that build flavors that complement the deep, chocolatey, rich; and creamy, buttery, nutty notes of the coffee.",TRUE,FALSE,0.03586938,false_negative,0.96413064
"“

Now it couldn't take pins to load them. The question needs to be such what alternatives are appropriate to use in different scenarios.",TRUE,FALSE,0.0375805,false_negative,0.9624195
"For an organized, confident ride at Draft Fiddle #7 we’ll head out from the parking at Woldson Rd and take the trail to the intersection of Woldson Rd and the Old North Fork Road.",TRUE,FALSE,0.04032495,false_negative,0.9596751
What's the upside? It has no downsides-too easy; it doesn't require downtime putting on bevel sprays/masking tape and sanding.,TRUE,FALSE,0.0429961,false_negative,0.9570039
"Our research team who are responsible of gathering materials and conclusions for the project are still behind on several goals, and there's nevertheless a question of exactly how long it will take to get to the conclusion of the project.",TRUE,FALSE,0.043065857,false_negative,0.95693415
"Until January he wasn’t paying income or emotional toll on the children. During this time in the program she developed a plan for her family’s future, including saving money for college funds, creating an emergency fund, and paying off her own debt.",TRUE,FALSE,0.044275396,false_negative,0.9557246
"🎂 Meanwhile in the US Senate chamber, soon-to-be-formers of ""the Squad"" make various noises and do little to nothing.",TRUE,FALSE,0.050191373,false_negative,0.9498086
"Fire officials adjust their strategy in battling the Camp-Fairie Fire Plume in the Columbia River Palisades in Oregon involving more shot, water, and even helicopters to fight the fire.",TRUE,FALSE,0.050642576,false_negative,0.94935745
"Student says: 

Hey professor/chat assistant/animator: 

Amir: sorry for not posting when I missed my chance to do so yesterday.",TRUE,FALSE,0.051781673,false_negative,0.94821835
"Decide upon specific limiting principles that are reasonable while still generally achievable, such an amount or period of time versus ongoing effort or difficulty.

Once you’ve set these limits, it’s important to stick to them.",TRUE,FALSE,0.052287057,false_negative,0.94771296
"How unique is the set beyond being anouncement cards?"",you asked, I replied :""From a design skill scale set, I'd say it's pretty unique.",TRUE,FALSE,0.05649318,false_negative,0.94350684
"Count Bascobel’s dishes themed with Barangen, have been perfected by Julia’s extremely Chef Michele.",TRUE,FALSE,0.058162726,false_negative,0.94183725
"Dan Gressis,  Concept’s healthy-unit chef supervisor, shared his concepts on neighborhood cuisine courses to create a healthier school setting for his students.",TRUE,FALSE,0.059361927,false_negative,0.94063807
"All their materials also ensure that the repaired devices function similarly to
their undamaved state -- they hardly ever using scraps too.",TRUE,FALSE,0.06061501,false_negative,0.939385
Other methods include fully securing networks through implementing VPNs-tight perimeter security to prevent outside access-allowing access only insecurely with a secure password and monitoring network traffic using intrusion detection systems.,TRUE,FALSE,0.062253963,false_negative,0.93774605
"While high-frequency urban data readily capture environmental stochasticity annually, we lack data requiring normalized and coordinated methodology for quantified noise pollution levels in urban areas.",TRUE,FALSE,0.06669898,false_negative,0.93330103
"One particular highlight very close to his mom Katy Perry loves won’t even be viewed by her. She might point by pointing to it, but she won’t view it.",TRUE,FALSE,0.068523206,false_negative,0.9314768
It tickLES ME when those tiny little green weevilllettes crawl out of them. and flutter around in a neftiful dance.,TRUE,FALSE,0.068587855,false_negative,0.93141216
"What action recommendations does Gordon suggest after diligent consideration”? Answer: After considerable analysis of various possible ways to approach higher-margin problems on a global scale, Gordon suggests the following action recommendations.",TRUE,FALSE,0.071080364,false_negative,0.9289196
"Each individual expresses oneself through the medium as technology allows, finalizing the product before it finds an intended audience. In the same sense stroke of thought can be a form of expression that is uniquely personal to an individual.",TRUE,FALSE,0.071818754,false_negative,0.92818123
"Friends
""It's incredible, we earn 598 dollars by selling our secret recipe for cooking mustard extract paste. It's a great deal.",TRUE,FALSE,0.079008944,false_negative,0.92099106
"We get inside looks online at casting presentations where Disney is reportedly courcing Emma Watson Who Soulful Native Caribiennes Are Making Their Mark In Hollywood And How Theyre Fighting To Preserve Their Culture
We get inside looks online at casting presentations where Disney is reportedly courcing Emma Watson
Who Soulful Native Caribiennes Are Making Their Mark In Hollywood And How Theyre Fighting To Preserve Their Culture
The Walt Disney Company has announced that it will be producing a live-action remake of its animated classic ""Mulan,"" which will be released on November 2, 2018.",TRUE,FALSE,0.0869379,false_negative,0.9130621
Laying out wire baskets filled the dining theme of order and harmony. Both of dishes will be served with atabafo (sliced beef with potatoes in a tomato-based sauce) and rice.,TRUE,FALSE,0.0972312,false_negative,0.9027688
"what would be cohesive in this sentence?)
Naah,I love it. Can you take a stab at this line?""The air is so thick with the smell of death that I can't breathe.",TRUE,FALSE,0.099238925,false_negative,0.90076107
"These findings differ profoundly from those observed among actors and provide other insights for plant biosis and evolution insights. In the process-based analysis of how the metabolic network of a plant species is constructed, it was discovered that the metabolic network of a plant species is a complex system that is capable of self-organization, which is a key characteristic of living systems.",TRUE,FALSE,0.11497097,false_negative,0.885029
"Plus that girl with skinny jeans probably showering pools, that girl I'm taking to student to break up with her.",TRUE,FALSE,0.11764456,false_negative,0.88235545
"With smoked fish powder on top.
Starty, startza!
I love this recipe - it goes down well and Amy is doing great. I've been experimenting with smoked fish powder lately and this is a great way to use it.",TRUE,FALSE,0.11787964,false_negative,0.8821204
"We’ve had written reports on it as boys in Boys Books, we’ve dedicated years of research to studying and philosophical analysis with our professors, we’ve been coached in the art of persuasion by the best teachers, we’ve even had practical experience through internships and research projects.",TRUE,FALSE,0.12161433,false_negative,0.87838566
"How having others in it varies depending, rather, whenever someone wants it makes the learner feel threatened or inadequate."" He also adds, ""When the learner feels threatened or inadequate, the learner is less likely to want to learn.",TRUE,FALSE,0.12785494,false_negative,0.87214506
"Sub Menu Products Browse our carefully-by curated smidge and smoggle lines, featuring snack supplements from trusted brand name manufacturers.",TRUE,FALSE,0.1335513,false_negative,0.8664487
"Flowers with elegant silk petals lined top models outlined by glowing neon poles,  rolling tape to ribbon-like trails of light that illuminate the runway as it moves in a wave-like motion.",TRUE,FALSE,0.13553137,false_negative,0.86446863
"Online retail favors a different kind, but still exists via the complete online stores. Keeping up with fashion trends in 60s to present time is not an easy task.",TRUE,FALSE,0.13562182,false_negative,0.8643782
"With only moderate sunshine peaks throughout an AZ afternoon.
Fortunately, we’re not afraid of a light drinc kaug.",TRUE,FALSE,0.13914157,false_negative,0.86085844
"Being successful and influential with millions on Social Audit, Harvey is widely regarded among marketers today at the forefront incorporating what they call 'influence marketing' into their campaigns.",TRUE,FALSE,0.13926762,false_negative,0.8607324
"However for Park n Ride customers using only arcade facilities out-shopping or in the waiting Bay, the shut fare options are available from 6am to 8pm daily.",TRUE,FALSE,0.15249333,false_negative,0.84750664
""", you were referring about ?

I vistually understand regarding the topic discussed in breijnel, but I would like to know more.",TRUE,FALSE,0.16416174,false_negative,0.83583826
"alfa alpha creative team production

ALius Vrooardam had a history degree from UCLA and failed the Xray School, but he had a passion for art.",TRUE,FALSE,0.16689926,false_negative,0.83310074
"Visitors may sometimes unknowngly find the bus stations hidden in long, thin corridors beyond a busy thorough fair to the city.
With each passing second the bus station becomes more and more crowded.",TRUE,FALSE,0.17725123,false_negative,0.8227488
"Dinner also immersing yourself with the view makes complimenting your enjoyable meal experience, and raises it accordingly ever higher quality.</big>
</big>  <big> Dinner also immersing yourself with the view makes complimenting your enjoyable meal experience, and raises it accordingly ever higher quality.",TRUE,FALSE,0.1851433,false_negative,0.8148567
"`)
      Divertir le monde par un bled de pub. 

    User B and Server B: 

... ou me sur le bout du nez, ou me sur la bouche, 
ou me sur la gueule, ou me sur l'oreille, 
ou me sur la tête, ou me sur le dos, 
ou me sur le derrière, ou me sur les fesses, 
ou me sur le ventre, ou me sur la hanche, 
ou me sur le ventre, ou me sur la hanche, 
ou me sur le ventre, ou me sur la hanche, 
ou me sur le ventre, ou me sur la hanche.",TRUE,FALSE,0.1922576,false_negative,0.8077424
"Every step presents seemingly countless opportunities for mishaps or fluxes only. The Japanese call this wandering of Ki flow, and Sholyokawa calls it ""the wandering of the mind.",TRUE,FALSE,0.21198264,false_negative,0.7880174
You might find reviewing some of our favorite funds and holding selections helpful in your goal setting. Ensure that long special thank-you notes are written by hand.,TRUE,FALSE,0.22942078,false_negative,0.7705792
"Not limited by quality of work produced as is often modelled in professional environments, each assignment is designed appropriately cognznt of your educational level.",TRUE,FALSE,0.22991946,false_negative,0.77008057
"Not long ago European luxury brand, DrFlexx Shoes WAS, launched an environmentally friendly floor shoe every winter, following sales goals that were exceeded.",TRUE,FALSE,0.23259977,false_negative,0.76740026
"Begin making a video with your family and explain how discretionary spending can help increase your revenue, create a budgeting plan/template based. Sadly there are a lot of individuals who don't have any idea how to budget or what budgeting is.",TRUE,FALSE,0.24556585,false_negative,0.75443417
"Is it covered everywhere I look? Probably not!}
\hyperle{3pt}{12}{14pt]]:
4rd ed.",TRUE,FALSE,0.25905743,false_negative,0.7409426
"Food preparation and mechatronics is often evident at Waltke’s. The Chef’s are masterful in blending ingredients noting the specific measurements to create the perfect sauce, marinade or seasoning.",TRUE,FALSE,0.27978048,false_negative,0.7202195
"Acycloffastigati'ss'] (Figure A-A). Exposure to race has been used previously when studying behavioral effects of testosterone on adult male mice (Beatty, 1979).",TRUE,FALSE,0.29137293,false_negative,0.7086271
