text,true_label,pred_label,pred_prob_TRUE,error_type,confidence
"With that bit in the newsbite by ""The Noshin' Chef"" about the new ""Killer Sausage Roll"" at the local pub, you'll need to do some research on what makes a sausage roll ""killer"".",FALSE,TRUE,0.88087296,false_positive,0.88087296
And by our we actually said underrated TV Shows not the obviously favorites.,FALSE,TRUE,0.86644137,false_positive,0.86644137
"🐛
The heart reminders selector radiation emoji represents several related human emotions such as love, warmth, and tenderness, and is often used to express affection and closeness.",FALSE,TRUE,0.79834384,false_positive,0.79834384
"bringing snow cover on top.
Land stratagem, a company in Tulsa specializing on data analytics for agriculture, has developed a new approach to precision agriculture that is now being tested in the field.",FALSE,TRUE,0.79651093,false_positive,0.79651093
"Martens and J,Gosh.
Clicker Training for Dogs owners, trainers are using clicker training to teach obedience commands, housebreaking, and even agility training.",FALSE,TRUE,0.6781811,false_positive,0.6781811
숙련의 기술과 경 experi) Skype: 21 44 55 77 88.,FALSE,TRUE,0.63763213,false_positive,0.63763213
"Through the design features of ECUTEC caps on cooking values spray nozes, the steam can escape freely.",FALSE,TRUE,0.6353172,false_positive,0.6353172
"'',
      //         ""Início brigade, que, de longascumbus vestigia fumus\n"",
      //         ""Terra, cùm pluvias cùm sordida cùm sordida pluvia\n"",
      //         ""Sed, dum tibi, deus, non fuit tibi, deus, non fuit.",FALSE,TRUE,0.6266372,false_positive,0.6266372
"This made our day's agenda thrilling and filled! As luck would not bless us to have such an opportunity to be a part of this event, we are glad to have made the most of it.",FALSE,TRUE,0.51896214,false_positive,0.51896214
"Facade Design Manual Lee Woosng is one type information here is a lot of people who have been looking for, this photo is the best photo on this website.",FALSE,TRUE,0.475079,false_positive,0.475079
Disposable filter replacements help lend people bigger performance from the machine conveniently. It is also an eco-friendly choice because you don’t need to throw away the entire machine.,FALSE,TRUE,0.42973801,false_positive,0.42973801
"Unsung in their glory offered assistance to all mankind who have laboured.
But their own glory, they have left to the ages.",FALSE,TRUE,0.37716562,false_positive,0.37716562
"Dan Gressis,  Concept’s healthy-unit chef supervisor, shared his concepts on neighborhood cuisine courses to create a healthier school setting for his students.",TRUE,FALSE,2.4099942e-05,false_negative,0.9999759
"“

Now it couldn't take pins to load them. The question needs to be such what alternatives are appropriate to use in different scenarios.",TRUE,FALSE,9.496259e-05,false_negative,0.99990505
"Is today a day people submit recipes with starts, definitions and thes ? I really like Ad using myself.",TRUE,FALSE,0.00012600017,false_negative,0.999874
"Is it covered everywhere I look? Probably not!}
\hyperle{3pt}{12}{14pt]]:
4rd ed.",TRUE,FALSE,0.00032755896,false_negative,0.9996724
It tickLES ME when those tiny little green weevilllettes crawl out of them. and flutter around in a neftiful dance.,TRUE,FALSE,0.0003711251,false_negative,0.9996289
"Our research team who are responsible of gathering materials and conclusions for the project are still behind on several goals, and there's nevertheless a question of exactly how long it will take to get to the conclusion of the project.",TRUE,FALSE,0.0015318304,false_negative,0.99846816
14 Teams of twelve players with infantry and riding abilities have entered combat in eight regions to secure $1MN prize money.,TRUE,FALSE,0.0016146024,false_negative,0.99838537
"🎂 Meanwhile in the US Senate chamber, soon-to-be-formers of ""the Squad"" make various noises and do little to nothing.",TRUE,FALSE,0.0018027587,false_negative,0.99819726
"Thatcher D'souzechua 64470 Aluminé (Argentine Temuco Ar 1 S.O Paulo, SP, Brazil) 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 .",TRUE,FALSE,0.003534876,false_negative,0.99646515
"Begin making a video with your family and explain how discretionary spending can help increase your revenue, create a budgeting plan/template based. Sadly there are a lot of individuals who don't have any idea how to budget or what budgeting is.",TRUE,FALSE,0.0053166966,false_negative,0.9946833
"Decide upon specific limiting principles that are reasonable while still generally achievable, such an amount or period of time versus ongoing effort or difficulty.

Once you’ve set these limits, it’s important to stick to them.",TRUE,FALSE,0.0076134163,false_negative,0.9923866
"It really gives an aura of high-neurotierre cuisine, doesn'it""? He paused, then said, “So appropriate. Do we need to know what the ingredients are.",TRUE,FALSE,0.007732548,false_negative,0.99226743
"Whether its seasoned stuffing crowned with marsh bits or traditional cherries, the stuffing is heralded & loved by ad1apers young & old.",TRUE,FALSE,0.008447759,false_negative,0.99155223
"BoJack Boles, president UNCLE FOODCO LLC, of the Charleston Grain Company, said increased PSCO business has been a boon to his company.",TRUE,FALSE,0.008730651,false_negative,0.99126935
[DECODE ERROR] 2.,TRUE,FALSE,0.010259432,false_negative,0.98974055
"Not long ago European luxury brand, DrFlexx Shoes WAS, launched an environmentally friendly floor shoe every winter, following sales goals that were exceeded.",TRUE,FALSE,0.011333528,false_negative,0.9886665
"Count Bascobel’s dishes themed with Barangen, have been perfected by Julia’s extremely Chef Michele.",TRUE,FALSE,0.023596391,false_negative,0.9764036
"What are blackjack etiquette?
Blackjack, also spelled Deeck Shot or simply Deeble, is cut amp, high-style hand prediction game played with one or more decks of 52 playing cards.",TRUE,FALSE,0.024386847,false_negative,0.9756132
"[DECODE ERROR] - The value for the ""decode"" parameter of the ""decode"" function is not valid.",TRUE,FALSE,0.028456457,false_negative,0.97154355
"alfa alpha creative team production

ALius Vrooardam had a history degree from UCLA and failed the Xray School, but he had a passion for art.",TRUE,FALSE,0.030363616,false_negative,0.9696364
Laying out wire baskets filled the dining theme of order and harmony. Both of dishes will be served with atabafo (sliced beef with potatoes in a tomato-based sauce) and rice.,TRUE,FALSE,0.042271845,false_negative,0.95772815
"Friends
""It's incredible, we earn 598 dollars by selling our secret recipe for cooking mustard extract paste. It's a great deal.",TRUE,FALSE,0.049451686,false_negative,0.9505483
"Visitors may sometimes unknowngly find the bus stations hidden in long, thin corridors beyond a busy thorough fair to the city.
With each passing second the bus station becomes more and more crowded.",TRUE,FALSE,0.06025667,false_negative,0.93974334
""", you were referring about ?

I vistually understand regarding the topic discussed in breijnel, but I would like to know more.",TRUE,FALSE,0.08057833,false_negative,0.9194217
"Our app, www.mygroceguide , is investing in technology to improve the checkout step maximizing efficiency based..
SWS has been providing technology solutions for over 25 years.",TRUE,FALSE,0.081195086,false_negative,0.9188049
"The less shampoo and hot bath spots, better buds are guaranteed (pun!). One of… Clean your hands before touch-ups for better hair adhesion.",TRUE,FALSE,0.08877842,false_negative,0.91122156
"- user : ""Where else has this old-school train station design been used""--classic, quaint setting

            ```python
            print(""The old-school train station design has been used in many places.",TRUE,FALSE,0.089802586,false_negative,0.91019744
"Chefmee was founded 9170 The Southern Pines Resort, Mile 357) and to.
Along these lines, the main purpose of the present study was to investigate the relationship between the use of mobile technologies and the level of perceived stress among university students, as well as to identify the factors that influence the use of mobile technologies to reduce perceived stress.",TRUE,FALSE,0.10108164,false_negative,0.8989184
"For an organized, confident ride at Draft Fiddle #7 we’ll head out from the parking at Woldson Rd and take the trail to the intersection of Woldson Rd and the Old North Fork Road.",TRUE,FALSE,0.12574987,false_negative,0.8742501
"} - Write as if responding \\ to AT's request for some advice.]

For starters, follow its recommendations on using an external editor or proofreader.",TRUE,FALSE,0.1332205,false_negative,0.8667795
"Every step presents seemingly countless opportunities for mishaps or fluxes only. The Japanese call this wandering of Ki flow, and Sholyokawa calls it ""the wandering of the mind.",TRUE,FALSE,0.15819581,false_negative,0.8418042
Surely as important research is to angle to discern quinomycin function inside the cell included the field that has been researched.,TRUE,FALSE,0.16939874,false_negative,0.8306013
"Dinner also immersing yourself with the view makes complimenting your enjoyable meal experience, and raises it accordingly ever higher quality.</big>
</big>  <big> Dinner also immersing yourself with the view makes complimenting your enjoyable meal experience, and raises it accordingly ever higher quality.",TRUE,FALSE,0.18235824,false_negative,0.81764174
[DECODE ERROR] - Error decoding the input stream.,TRUE,FALSE,0.20855224,false_negative,0.79144776
"Book descriptions on Amazon . The New Testimony library, consisting of over cooking disease, tells things about a healthy and balanced life.",TRUE,FALSE,0.21746539,false_negative,0.7825346
It refers only general. More specifically speaking wise it serves itself as the most important point. Therefore we cannot generate it into brief. You have requested a sentence summary of the article named “The Importance of Education”.,TRUE,FALSE,0.23585658,false_negative,0.7641434
"We discover there is always somewhere this side,"" Basedon one not-too-scary myth, if the ghost sees treasure, even a small amount of it, she will become friendly.",TRUE,FALSE,0.26085094,false_negative,0.7391491
"what would be cohesive in this sentence?)
Naah,I love it. Can you take a stab at this line?""The air is so thick with the smell of death that I can't breathe.",TRUE,FALSE,0.27132484,false_negative,0.7286751
"Online retail favors a different kind, but still exists via the complete online stores. Keeping up with fashion trends in 60s to present time is not an easy task.",TRUE,FALSE,0.30454203,false_negative,0.69545794
"In our practical dictionary, we can easily locate a wonderful rangeof related info. Click the big green such go forth to check out our latest content material.",TRUE,FALSE,0.34028143,false_negative,0.6597186
