text,true_label,oof_pred_label,oof_prob_TRUE,error_type,confidence
"A significant skill for aspiring filmmakers: creative writing where they learn proper techniques regarding script treatment, writing, and storytelling.",FALSE,TRUE,0.7548695033804357,false_positive,0.7548695033804357
Frappe de bounces plaud to be garnished com le citron et le miel.,FALSE,TRUE,0.7537239048507316,false_positive,0.7537239048507316
"Here`s one resident takes her turn"">
        {
string[] splitResult = str.",FALSE,TRUE,0.7506931339747162,false_positive,0.7506931339747162
"Additionally,"" />
  6 Séba T. Eto-T. (1996) The role of the G protein-coupled receptors in the immune system.",FALSE,TRUE,0.7491174632468653,false_positive,0.7491174632468653
"However,” she notes that ”Before second...
Why We Must All Be Content Creators | The Content Strategist
By Sarah Goodall on October 4, 2016
In the past, the term “content creator” was reserved for those who worked in the digital media industry.",FALSE,TRUE,0.7489668652688564,false_positive,0.7489668652688564
在这里你能够看到食品ルの排线。You can't see all products at once.,FALSE,TRUE,0.7468286562619143,false_positive,0.7468286562619143
"} 
    # Implementation while client agrees therapsunt goes on
    while (true) {
        // get user input
        string choice.",FALSE,TRUE,0.7460030057277878,false_positive,0.7460030057277878
"Check
out www.youtube ).
MELBOURNE SOCIAL CLUB by LINDA ANDERSON
In 1960, I was 16 years old and living in Melbourne.",FALSE,TRUE,0.7446400824801717,false_positive,0.7446400824801717
Based no the information given more	Juni 2021880 ch.,FALSE,TRUE,0.7441840432354159,false_positive,0.7441840432354159
"It would ensure that she/he is doing the material correctly.'}'
    inc = 0
    while inc < len(words).",FALSE,TRUE,0.7440473531375268,false_positive,0.7440473531375268
"******""Butter (en)•noun (plural form: nöts) 1.",FALSE,TRUE,0.7435014302262258,false_positive,0.7435014302262258
"Considered the unsung switzerland...of the utensiful repertoire, the cooking spray bottle has been a silent partner in the kitchen for decades.",FALSE,TRUE,0.7420525791149896,false_positive,0.7420525791149896
"раздuser
There is noting bigger in use than the vacuum.
That brings me to my next point.",FALSE,TRUE,0.7416088390640051,false_positive,0.7416088390640051
"}

""Contradictions are as normal topic of discussions during American tea trysals as they are in the British Parliament.",FALSE,TRUE,0.7395896867082378,false_positive,0.7395896867082378
succes de miroirs ización donde comprar. With so.mew.,FALSE,TRUE,0.7370901893170178,false_positive,0.7370901893170178
"By engaging designers like Paulus Boyens, agencies can shape terminals that reflect the values of the brand as well as the needs of customers.",FALSE,TRUE,0.7365913014517202,false_positive,0.7365913014517202
Random house break-down wishes rendered notably difficult to a good measure of your personal safety and security.,FALSE,TRUE,0.7365169863765249,false_positive,0.7365169863765249
": 
    		if (input.data===undefined){
    			msg = input.id + "".",FALSE,TRUE,0.7347428062093617,false_positive,0.7347428062093617
"There professionals work tirelessly around scheduled missions offering quality affordable services. The bike is a great investment, but it’s a big investment, and it’s something that you should carefully consider.",FALSE,TRUE,0.7326156095641985,false_positive,0.7326156095641985
"}  

USER-2 -> seems distracted atm... anywayz...

distracted.",FALSE,TRUE,0.731592851708831,false_positive,0.731592851708831
"In case you didn’t catch mademoipussy69 ’ conversation topic, the main focus of the discussion was about the different types of essay writing.",FALSE,TRUE,0.7312691436466215,false_positive,0.7312691436466215
"Let our Toms River vacuum sealing system specialists defend your space against dirt dust repel moisture.
We are Toms River's #1 Vacuum Sealing System Company.",FALSE,TRUE,0.7311225795086889,false_positive,0.7311225795086889
Through this narrow passageway is lodged Tom Hiddle (Loki: Avengers Assembled).,FALSE,TRUE,0.7290320383148378,false_positive,0.7290320383148378
"Yes or no?""

""For understanding haircutting's effects and methods, I recommend the book 'Cutting Hair.",FALSE,TRUE,0.72871041171115,false_positive,0.72871041171115
"Can it help us in soul gem crafting?""

""As always:

in the end, it was the same old song.",FALSE,TRUE,0.72735932186793,false_positive,0.72735932186793
With their high specific energy (the energy retained per unit...) (http:/ /www.,FALSE,TRUE,0.7269408791970974,false_positive,0.7269408791970974
"Be careful online, as well.'
  end else # no record found
	end
end

def self.",FALSE,TRUE,0.7263716365082715,false_positive,0.7263716365082715
"While amateurs may be passionate pure men and machine parts, such as carbretors or cylinder heads, and they're also very expensive.",FALSE,TRUE,0.7262898606272538,false_positive,0.7262898606272538
"Here click to find additional Writing Tips

## Paragraph #1 : Topic: Howstuffworks.",FALSE,TRUE,0.7249514295113475,false_positive,0.7249514295113475
"with regards building confidence and driving majority approval from colleagues.

Text (assistant's) :",FALSE,TRUE,0.7237039054462475,false_positive,0.7237039054462475
"](/doctor)
[0_error_log]: 13:17:27 UTC: worker=0 pid=1011 tid=1 worker=0

[0_error_log].",FALSE,TRUE,0.7235155769386652,false_positive,0.7235155769386652
"SUCCESS!
It had a turnout beats Machiavelli.""
""Community watches are a way of expressing the collective voice of a community through the medium of a watch.",FALSE,TRUE,0.7232800312247766,false_positive,0.7232800312247766
Made an online complaint difficult over occupancy. It comes with opportunities available to you.,FALSE,TRUE,0.7231564743735811,false_positive,0.7231564743735811
"aptors. 13, ""Valvere A. G. and Kelly J."" E.",FALSE,TRUE,0.7230304847428976,false_positive,0.7230304847428976
"Additionally one can use branches pinned example snowballs for support.""*
  ""Some other methods used by the team include ""
  ""using a large piece of cardboard to support the load, ""
  ""using a rope to tie the load to a nearby tree, ""
  ""using a metal pole to support the load, ""
  ""using a small piece of plywood to support the load, ""
  ""using a large piece of plywood to support the load, ""
  ""using a metal rod to support the load.",FALSE,TRUE,0.722471497403318,false_positive,0.722471497403318
"Practices can include (But, I'm getting stuck on it. How is the weather in your location.",FALSE,TRUE,0.7224318436357239,false_positive,0.7224318436357239
"Weird thing to worry dumb machines like yourselves about though.
At present it's the season of the year.",FALSE,TRUE,0.7222922696962146,false_positive,0.7222922696962146
"previous context?'” 

assistant response:schalas

The reason most likely lies in the fact that the user is not able to see the previous context because it has been scrolled out of view, and the function is not able to access it.",FALSE,TRUE,0.721745859612364,false_positive,0.721745859612364
jenious on younger people and things toward social anxiety now.</systemuser> .,FALSE,TRUE,0.7209101307031404,false_positive,0.7209101307031404
"(The participant is asking if...
Many People Have Been Talking to Animals, Says Animal Whisperer
Many people have been talking to animals, says animal whisperer
I am writing this to share with you all a very interesting experience I had with a young girl who was just five years old at the time.",FALSE,TRUE,0.720452066564089,false_positive,0.720452066564089
"());// Add c. of vanilla freezer(""- 6 1oz vanilla pudding cups, thawed.",FALSE,TRUE,0.7204268440339034,false_positive,0.7204268440339034
".panel discussion
This entry cloud blowers for sale be found only in the best essay writing services.",FALSE,TRUE,0.7196735494858435,false_positive,0.7196735494858435
"Kiind, there wanted want INNOVOCAR to add. Based on the passage above, Can you paraphrase the text material in your own words.",FALSE,TRUE,0.7195296884923864,false_positive,0.7195296884923864
"](wot)

[perhaps surprisingly- and as has long been noted about incipts and their cognates, they are often the least
frequently used forms in the language- the verb _wot_ is in fact more common than _wist_ in Old English poetry.",FALSE,TRUE,0.7186974816413709,false_positive,0.7186974816413709
"Many pet food producers provide recipe version tools in which scientists calculate recipe ingredients and nutritional values for their clients, and you can use these tools to make your own recipes for your pets.",FALSE,TRUE,0.7178627786276232,false_positive,0.7178627786276232
"Refrigerantechnologies save themillions upon themillions a year in energy and water consumption, waste reduction, and cost savings.",FALSE,TRUE,0.7166745236717397,false_positive,0.7166745236717397
"There also specific design parameters [1–3]: 

- Refrigerating Temperature Difference 
- Refrigerant Temperature Difference 
- Refrigerant Flow Rate 
- Refrigerant Temperature 
- Refrigeration Capacity 

The refrigerating temperature difference is the temperature difference between the refrigerant temperature and the air temperature.",FALSE,TRUE,0.7163599825108686,false_positive,0.7163599825108686
Canterwood: Why do both arts practitioners prefer to work out with CanFit Pro.,FALSE,TRUE,0.7161282007600684,false_positive,0.7161282007600684
"Having had several instances…
Discussion | Friendship and Technology
Friendly Technology
Friendship Technology
Having had several instances where I have had to communicate with people who are not fluent in English, I have had some difficulties.",FALSE,TRUE,0.712953134996569,false_positive,0.712953134996569
Palestinian plant biologist Iman Alyan began methodical disassembly procedures using various stains to observe the cell's internal structure.,FALSE,TRUE,0.7115430551893224,false_positive,0.7115430551893224
"Recommend one that interests""
conversation between people."" I responded that it was not possible to recommend a book that would interest everyone.",FALSE,TRUE,0.7100099162640854,false_positive,0.7100099162640854
"Sections in italien popular romaploshion. It told her to. The word ""romance"" can be used to describe any type of love story, but it is most commonly associated with the idea of a love between two people who meet and fall in love under unusual or difficult circumstances, or who must overcome obstacles to be together.",FALSE,TRUE,0.7098849039724728,false_positive,0.7098849039724728
"But unfortunately there will likely special about umesh. Then use a transition that makes a lot of effort to keep your essay, you may find helpful in your essay.",FALSE,TRUE,0.7092975455990951,false_positive,0.7092975455990951
"At Locomation, that refers both ours and passengers'. Please download the Locomotion app to keep updated on our latest news and events.",FALSE,TRUE,0.7083443023210361,false_positive,0.7083443023210361
Even if expressing it through fashion has intimidated news pundits into silence that was not the case with the fashion industry itself.,FALSE,TRUE,0.708033964179868,false_positive,0.708033964179868
"Fiona, 2018.
get samples essay writing service canada I finally found a solution to my problem.",FALSE,TRUE,0.7071181723662329,false_positive,0.7071181723662329
"OUNCE is the acronym used therein.


The cost of an inspection inspectionv is typically between $1,000 and $3,000, depending on the size and complexity of the property.",FALSE,TRUE,0.706397641692183,false_positive,0.706397641692183
"///"" + System.outFormatter.poetically.format(""A well-stuff wardrobe can increase productivity.",FALSE,TRUE,0.7061975696809076,false_positive,0.7061975696809076
"Here' s some ideas to help/""

at line level and returns True of False depending on whether the line contains any whitespace.",FALSE,TRUE,0.7059637344124933,false_positive,0.7059637344124933
"Here, Laneigen’s soothing Foaming Facial Scruba in Shiso Mint is my go-to.",FALSE,TRUE,0.7046639001482671,false_positive,0.7046639001482671
"thane is not for me.""
29 R Parish, ""How Should We Live Now.",FALSE,TRUE,0.7031141298888097,false_positive,0.7031141298888097
"in more detail - ayefrod

USER NAME

AI - ""The Future of Language Learning""

I'm a helpful assistant.",FALSE,TRUE,0.7016684376921937,false_positive,0.7016684376921937
"Lerch Early, LLC.
Dictators, such as Muamar Mohammed Gadaffi, Saddam Hussein, and Kim Jong Il, have historically used their military and police forces as instruments of terror against their own people.",FALSE,TRUE,0.7013437264521398,false_positive,0.7013437264521398
"Martens and J,Gosh.
Clicker Training for Dogs owners, trainers are using clicker training to teach obedience commands, housebreaking, and even agility training.",FALSE,TRUE,0.7011227272247517,false_positive,0.7011227272247517
"لطريقة جديدة للتعبيف_VERIFY YOUR ID - The Office of Information & Technology, Inc.",FALSE,TRUE,0.7009073172371526,false_positive,0.7009073172371526
"ature - a literary chat-off among BIENALS, Emotions de Kooning, and the likes, where the conversation is always as much about the art as it is about the artist.",FALSE,TRUE,0.7003646723239855,false_positive,0.7003646723239855
"Even on other cardio days, you ask pianowhizz but that injury has been a problem for a long time now.",FALSE,TRUE,0.70031084722036,false_positive,0.70031084722036
"')
class Generate: Such protocols can be classified according, to the nature of their operations, as deterministic, probabilistic, or non-deterministic.",FALSE,TRUE,0.7001971781800812,false_positive,0.7001971781800812
"Deployments, missions—even mundane pe Read more
The Year
The Year is a poem by Elizabeth Jennings, published in her collection The Collected Poems of Elizabeth Jennings, edited by Richard Caddel, published by Carcanet Press in 1998.",FALSE,TRUE,0.7000628441227013,false_positive,0.7000628441227013
"For centuries…""
""...Students will write their own list about their preferred study spot.",FALSE,TRUE,0.6999423882969165,false_positive,0.6999423882969165
"|

|---

**La Petite Croix. ""Jack Lalanne Stainless Steel Water Bottle with Straw Lid""**

[0_system],[0_user_0],0_assistant_0,[0_user_1],0_assistant_1,[0_user_2],0_assistant_2,[1_system],[1_user_0],1_assistant_0,[1_user_1],1_assistant_1,[1_user_2],1_assistant_2,[2_system],[2_user_0],2_assistant_0,[2_user_1],2_assistant_1,[2_user_2],2_assistant_2,[3_system],[3_user_0],3_assistant_0,[3_user_1],3_assistant_1,[3_user_2],3_assistant_2,[4_system],[4_user_0],4_assistant_0,[4_user_1],4_assistant_1,[4_user_2],4_assistant_2,[5_system],[5_user_0],5_assistant.",FALSE,TRUE,0.699719673528903,false_positive,0.699719673528903
"As evident from this chapter, curriculum positions referable from subject content (i: knowledge) are more explicit than those from subject pedagogy (ii.",FALSE,TRUE,0.6991138668472361,false_positive,0.6991138668472361
"And it's going to happen blind--I'm turning
1. The title of the poem is ""Blind"" and it is written by Kaci Dawn Hill.",FALSE,TRUE,0.698935336339444,false_positive,0.698935336339444
Transportation can sometimes lead awkward.... Or translational) in its ability usefully to express the complex interrelations of human society.,FALSE,TRUE,0.6987973316937875,false_positive,0.6987973316937875
Unfortunately most running stores place scale models and promotional literature higher visibility than products that are better suited for the average runner.,FALSE,TRUE,0.6980107031894746,false_positive,0.6980107031894746
"freelancer.com offers different pricing tiers supposedly Land, who was raised in rural poverty, had an early start in life as a child actor on TV’s “I Dream of Jeannie” and “Bewitched” and went on to play the title role in the 1974 TV movie “The Legend of Lizzie Borden.",FALSE,TRUE,0.6972430538956155,false_positive,0.6972430538956155
"Oh yes, the usually very well-mean and very customer-gracious cashiers at Target were not too thrilled about being asked to take a break from their cash register duties to go help a customer locate a product.",FALSE,TRUE,0.6972234201753552,false_positive,0.6972234201753552
In-depth analysis and evaluation centers used to be carried for the successful execution methods.,FALSE,TRUE,0.696695047075128,false_positive,0.696695047075128
