text,true_label,oof_pred_label,oof_prob_TRUE,error_type,confidence
"'',
      //         ""Início brigade, que, de longascumbus vestigia fumus\n"",
      //         ""Terra, cùm pluvias cùm sordida cùm sordida pluvia\n"",
      //         ""Sed, dum tibi, deus, non fuit tibi, deus, non fuit.",FALSE,TRUE,0.8168889120920702,false_positive,0.8168889120920702
Cancook's 8 botanical fragronics blend of flavors is non-porous and non-toxic.,FALSE,TRUE,0.8163905958304657,false_positive,0.8163905958304657
"Serape, ""Tom cat antics"", ""Picky eater mama"", and ""Camping in style""
Serape, ""Tom cat antics,"" ""Picky eater mama,"" and ""Camping in style""
Serape, ""Tom cat antics,"" ""Picky eater mama,"" and ""Camping in style"" are three of the funniest videos that I've ever seen.",FALSE,TRUE,0.8152615886854955,false_positive,0.8152615886854955
"6] ""Soaring from B to E verses, an ode to the letter""
8] ""The Letter A, a tribute to the first letter""
9] ""The Letter B, a tribute to the second letter""
10] ""The Letter C, a tribute to the third letter""
11] ""The Letter D, a tribute to the fourth letter""
12] ""The Letter E, a tribute to the fifth letter""
13] ""The Letter F, a tribute to the sixth letter""
14] ""The Letter G, a tribute to the seventh letter""
15] ""The Letter H, a tribute to the eighth letter""
16] ""The Letter I, a tribute to the ninth letter""
17] ""The Letter J, a tribute to the tenth letter""
18] ""The Letter K, a tribute to the eleventh letter""
19] ""The Letter L, a tribute to the twelfth letter""
20] ""The Letter M, a tribute to the thirteenth letter""
21] ""The Letter N, a tribute to the.",FALSE,TRUE,0.814841730033115,false_positive,0.814841730033115
"Despite this apparent ubiquity of flat shows goods for kids, these arenв??t the only options available.",FALSE,TRUE,0.8106924297813014,false_positive,0.8106924297813014
"Unfazed I rudicuely ignored the plead.
but at the end of the day, who cares.",FALSE,TRUE,0.8100781983081439,false_positive,0.8100781983081439
"Ä°s part, we’
åä»åttes och det var inte jag jag själv kunde se och jag gick och jag tog mig fram och jag tillade mig och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag och jag.",FALSE,TRUE,0.8073127270280582,false_positive,0.8073127270280582
Today scientists can still benefit significantly A Message Sent to a Dragon. 04/12/2012В В· The Book Thief by Markus Zusak.,FALSE,TRUE,0.8040700192871926,false_positive,0.8040700192871926
"Considered the unsung switzerland...of the utensiful repertoire, the cooking spray bottle has been a silent partner in the kitchen for decades.",FALSE,TRUE,0.8039217273388061,false_positive,0.8039217273388061
"](toc-question: Are supplements counteractive to vitamin d)
-   Is it possible to overdo it with vitamin D supplements.",FALSE,TRUE,0.8002861794651677,false_positive,0.8002861794651677
"Topic Name? 15321shares

# Topic

# Title/Question for Discussion

# Subtopics

# Background Information

# Research Questions

# Hypotheses

# Variables

# Data Collection

# Data Analysis

# Sample Size

# Sample Selection

# Population

# Inclusion Criteria

# Exclusion Criteria

# Data Cleaning

# Data Management

# Instruments

# Pilot Study

# Validity

# Reliability

# Test-Retest Reliability

# Internal Consistency

# Inter-Rater Reliability

# Interrater Agreement

# Convergent Validity

# Criterion Validity

# Predictive Validity

# Discussion

# Limitations

# Conclusion

# Recommendations

# Future Research

# References

# Table of Contents

# Abstract

# Introduction

# Literature Review

# Methods

# Results

# Discussion

# Conclusion

# References

# Appendix

# Topic Name.",FALSE,TRUE,0.7969856919891395,false_positive,0.7969856919891395
Crash and burning does consistently read # Katastrophe or # Epic_fail on the social media feeds of the day.,FALSE,TRUE,0.7966285556476193,false_positive,0.7966285556476193
"Based early in 200 County No., 1971.
The hobby and interest of the author in the history of the English Civil War became an obsession in 1971 when he was given a copy of ""The English Civil War.",FALSE,TRUE,0.7962402388555739,false_positive,0.7962402388555739
"Based upon inspection, we can ...
7747 W 48 Phoenix
Goodwill Bike Program
Goodwill is dedicated to helping people with disabilities and disadvantages find meaningful employment and independence.",FALSE,TRUE,0.7951077807013341,false_positive,0.7951077807013341
"Incorporare la diversité dans lec ou nos en musique , et laiss les couleurs s’entremêler
Il y a un temps où nous avons été très amis
Je te revo, et je me rappelle
Nous étions si heureux, si heureux
Avec la musique, et le soleil, et la mer
Nous avons ri, et chanté, et dansé, et roulé dans la boue
Avec les amis, et la paix, et le soleil, et la mer
Je te revo, et je me rappelle
Et j’oublie tout, et je me rappelle
Je me souviens de la maison, de la rue
Et de la place, et de la fontaine
Et de la rue, et de la place, et de la fontaine
Et de la place, et de la fontaine
Avec la musique, et le soleil, et la mer
Nous avons ri, et chanté, et dansé, et.",FALSE,TRUE,0.7944214177993598,false_positive,0.7944214177993598
"Reports now indicate widespread infections spreading uncontrollable.
The government shut schools last week to try to contain the outbreak.",FALSE,TRUE,0.7934403828682574,false_positive,0.7934403828682574
"This enchanted walk offered many awe inspire trails leading you around a tranquil-forest, where the canopy of the trees was so thick that it cast shadows on the ground, a perfect place for a picnic.",FALSE,TRUE,0.7925325845802663,false_positive,0.7925325845802663
[DECODE ERROR] Invalid character found in input.,FALSE,TRUE,0.7897717447547108,false_positive,0.7897717447547108
Palestinian plant biologist Iman Alyan began methodical disassembly procedures using various stains to observe the cell's internal structure.,FALSE,TRUE,0.7896674881366182,false_positive,0.7896674881366182
"In your message. \)

User 0 and 1000
fashon week
Fashion week is a series of events that occur over a specific period of time, usually a week, in which fashion designers, brands, and fashion houses showcase their latest collections to buyers, journalists, and fashion influencers.",FALSE,TRUE,0.7893899805782225,false_positive,0.7893899805782225
"könnte die Verletzung von Kopuhosok, die die Kirchensiedlung mit der Stadt verbindet, durch eine Brücke ersetzen werden.",FALSE,TRUE,0.7890115371795429,false_positive,0.7890115371795429
"}  

USER-2 -> seems distracted atm... anywayz...

distracted.",FALSE,TRUE,0.7872102281032274,false_positive,0.7872102281032274
"Cosmetic science, particularly Borch is noted as working on this treatment. The hair is first treated with a chemical solution that breaks down the hair's outer layer.",FALSE,TRUE,0.7866262074881335,false_positive,0.7866262074881335
"Here to stay in 88 Clargreed Way, Unit A? Based on information from California Regional Multiple Listing Service as of April 24, 2019, the property taxes for 88 Clargreed Way, Unit A, 92507 are estimated to be $4,347.",FALSE,TRUE,0.7859820196942306,false_positive,0.7859820196942306
succes de miroirs ización donde comprar. With so.mew.,FALSE,TRUE,0.7858133560538456,false_positive,0.7858133560538456
Here’s Jim Tonna Memorial Tip Sheet 4th down conversion percentages (201). The Vikings are 3-1 ATS in their last four games and 0-4 ATS in their last four divisional games.,FALSE,TRUE,0.785216448473085,false_positive,0.785216448473085
"Při přípravovaném jídlineno nakصات, rypcem, vystřihem a vložíme do misky.",FALSE,TRUE,0.7832554686525145,false_positive,0.7832554686525145
"Incorporative of the appropriate spectrim is important for a balanced approach to eating. A healthy eating plan is not about strict dietary restrictions, but rather about making informed food choices and finding a balance between different food groups that works for you.",FALSE,TRUE,0.7813012175007475,false_positive,0.7813012175007475
Budgeting $10 to entry-level equipment like backpack leaf blazers will suffice. What's the difference between a backpack leaf blower and a handheld leaf blower.,FALSE,TRUE,0.7811433247395004,false_positive,0.7811433247395004
"To understand attitudes towards the central BNZ proposal policy shift response behaviour, I would like to ask for your help.",FALSE,TRUE,0.779574613296318,false_positive,0.779574613296318
All that’s involved are canned Ven Låste Kasser och till och med till och med till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och till och och och och och och och och och och och och och och och och och och och och och och och och och och och och och och och och och och och.,FALSE,TRUE,0.7780081472621162,false_positive,0.7780081472621162
Transportation can sometimes lead awkward.... Or translational) in its ability usefully to express the complex interrelations of human society.,FALSE,TRUE,0.7779497325093446,false_positive,0.7779497325093446
"On the one had, introducing marineros with so much new vocabulary in one go might be overwhelming for some students.",FALSE,TRUE,0.7773254404167745,false_positive,0.7773254404167745
"How does your company write their stories?
Great post Ashli N. It’s important for any business to have a strong story that resonates with their target audience.",FALSE,TRUE,0.7772431603657701,false_positive,0.7772431603657701
"When using palace memoraid more memorable_.
* **Taxis**.",FALSE,TRUE,0.7761094910116599,false_positive,0.7761094910116599
From chawan to match-leaf pickers to traditional flower fans; each piece is unique and crafted with care and attention to detail.,FALSE,TRUE,0.7753190422677998,false_positive,0.7753190422677998
Canterwood: Why do both arts practitioners prefer to work out with CanFit Pro.,FALSE,TRUE,0.7751429832837179,false_positive,0.7751429832837179
장이에 고양이를 넣 противопixel art game unblock | 2021-06-18 02.,FALSE,TRUE,0.7745994958610931,false_positive,0.7745994958610931
"Illustratively:
• Requisition stacks for the morning assembly.

The flour is sifted twice, first through a coarse sieve, then through a fine one.",FALSE,TRUE,0.7710144995874907,false_positive,0.7710144995874907
"}catch(Err)
    Debugger.ThisThread.Trace(VerboseMode) << std;:cerr
cerr << ""Caught exception.",FALSE,TRUE,0.7683650438997992,false_positive,0.7683650438997992
"However we must recognize that popular myths and misconception may at some level be rooted in truth and can, therefore, be used to our advantage.",FALSE,TRUE,0.766555940447691,false_positive,0.766555940447691
"Make regular cleaning and disinformance goals in place, too 😉 Reply
Hey, there’s plenty to be said for a little bit of a mess.",FALSE,TRUE,0.7663835408682914,false_positive,0.7663835408682914
"Based your hint, ""break sh*t down like the Police bring the house down,"" I'm going to take a guess that the answer is ""break stuff down like the Police bring the house down.",FALSE,TRUE,0.764869612985727,false_positive,0.764869612985727
Made an online complaint difficult over occupancy. It comes with opportunities available to you.,FALSE,TRUE,0.7648260979797722,false_positive,0.7648260979797722
"THE SHADOW by MARTè HACKERS, launched at Amsterdam Fashion Weekend AW 17/18.",FALSE,TRUE,0.7642549758634041,false_positive,0.7642549758634041
"|

### 1.DIce and Chips
#### Sandwich Served on Ice

One of the most popular ice cream shops in the world is Cold Stone Creamery.",FALSE,TRUE,0.7640638631106205,false_positive,0.7640638631106205
Daniel's daily battle strategies establish appeal by showing real people who listen to their intuition and find ways to make it work.,FALSE,TRUE,0.7633756342370581,false_positive,0.7633756342370581
"if there could be anything disturbing or unprofessional mentioned in it._

I'd be happy to help you draft an email to your coworker, but I'll need a bit more information about the situation.",FALSE,TRUE,0.7633164590962238,false_positive,0.7633164590962238
9) She felt elbowed... 11; ...out. Of the way.,FALSE,TRUE,0.7625514961723567,false_positive,0.7625514961723567
"Get swept back and lost (timed) with nostalgia as Rian takes us through a tour of the 80s and 90s in the latest episode of ""Throwback Thursday"" on the podcast.",FALSE,TRUE,0.76247132586961,false_positive,0.76247132586961
"Dope is an immacimately orchestrated, visually stunning series showcasing mind-bending stoner art and the creative process behind it.",FALSE,TRUE,0.7620014390228217,false_positive,0.7620014390228217
"One pair of sneakers that embodies that lifestyle applies the principle of both, the Reebok Club C.",FALSE,TRUE,0.7606135560609303,false_positive,0.7606135560609303
"And although the main trail only adap...
Mountain Bashing Champs Trail, Coed y Brenin Forest Park, Gwynedd
This is a steep, challenging trail.",FALSE,TRUE,0.7602925180645767,false_positive,0.7602925180645767
These DIY Network woodworking experts/expelled teachers will pass along expert tips as to how you can build and restore your own furniture.,FALSE,TRUE,0.7601682107428622,false_positive,0.7601682107428622
"Is there another profession that fluctuator a balance like baking pastry? In my opinion, there is none.",FALSE,TRUE,0.7586250392129946,false_positive,0.7586250392129946
"Based... View article and picturesContinue »
The following article contains content about a school shooting that occurred in Parkland, Florida.",FALSE,TRUE,0.7567588594543483,false_positive,0.7567588594543483
Do (i. Current industry developments and challenges. This page contains all the materials for the research project on the topic of the effects of the global financial crisis on the automotive industry.,FALSE,TRUE,0.756433106834822,false_positive,0.756433106834822
"Once again lyrics were altered due the censorship laws. Based on what is written, can you guess what the lyrics are.",FALSE,TRUE,0.7553977569049898,false_positive,0.7553977569049898
Engorgez-le pours ciroas! This recipe increases my love (and appreciation) for eggs.,FALSE,TRUE,0.7553639957062356,false_positive,0.7553639957062356
"Walking up to a creÃ¨che at an arched entryway, you are immediately struck by the grandeur of the surrounding architecture.",FALSE,TRUE,0.7550302332584518,false_positive,0.7550302332584518
"Wanted, someone over...""

A worker later told police that he guessed that ""Over"" was the name of a drug.",FALSE,TRUE,0.7530892968152623,false_positive,0.7530892968152623
"Based the feedback we're producing #gaming events like IGCSE HOLIDAY WORKSHOPS, #IGCSE EXAM TUTORING, #IGCSE MOCK EXAMS, #IGCSE HOMEWORK HELP, #IGCSE REVISION COURSES and #IGCSE A LEVEL COURSES.",FALSE,TRUE,0.7520728982042172,false_positive,0.7520728982042172
"Baptie has curated an ac robatic experience that captures customers in an interactive atmosphere. The venue is designed to resemble a circus tent, with a large central stage, high-top tables and bar stools that surround the space.",FALSE,TRUE,0.7519731116467713,false_positive,0.7519731116467713
"cko. Based purely off your post competition and my previous experiences of the competition, I would say that you are in with a good chance of winning.",FALSE,TRUE,0.750559736441133,false_positive,0.750559736441133
"Приложиите в изб Millennimited by space, and focus only на тексте.",FALSE,TRUE,0.7500596306090512,false_positive,0.7500596306090512
"Unfortunately most people tend towards mid-expression meandering, a frustrating and seemingly irreversible state of affairs.",FALSE,TRUE,0.7499488021947919,false_positive,0.7499488021947919
"So, ""Where Should the PTA Take That Labyrinth?"" was a post about the PTA and I think you're right, it's a little unclear.",FALSE,TRUE,0.7498062064182105,false_positive,0.7498062064182105
"Here four footwear brands that are caught our imagination.
1: Adidas

When Yeezi first dropped in 2015, it was a game changer.",FALSE,TRUE,0.7481850949403606,false_positive,0.7481850949403606
In which category does a crossprom using a coupon or promotion that not only saves you money but also gets you a free gift fall.,FALSE,TRUE,0.7477793525993284,false_positive,0.7477793525993284
"Although some attribute these delays to government initiatives such other roadworks or improvement projects–which are undoubtedly needed–the fact remains that this is a case of the government failing to properly plan and coordinate its own projects, leaving the public to suffer the consequences.",FALSE,TRUE,0.7473521007994145,false_positive,0.7473521007994145
"} 
""For this weekend, Aunt Amelia bets to organize sweet afternoon tis tea for the family.",FALSE,TRUE,0.7471510045920249,false_positive,0.7471510045920249
"Two pink roses with coordinated red accent roses, white carnatonions and greenery.",FALSE,TRUE,0.7463592591568221,false_positive,0.7463592591568221
"Photo credit EDL Jindabyine.
A decision has surprised many, with the NSW Government announcing it will not go ahead with the proposed Sydney Fish Markets redevelopment.",FALSE,TRUE,0.746335260245098,false_positive,0.746335260245098
By associuting information in bite.. The 3-hour course focuses upon developing a fundamental understanding of the principles of the 3Rs of waste management.,FALSE,TRUE,0.7463093272462772,false_positive,0.7463093272462772
"Identify specific habitual practices detrimental personal growth.
I argue in the discussion section that the concept of personal growth is a complex one that requires a multifaceted approach that considers both internal and external factors.",FALSE,TRUE,0.7457470258809119,false_positive,0.7457470258809119
"You throw in a bunch dummes les pois, but this is no ordinary pea soup.",FALSE,TRUE,0.7451330442706894,false_positive,0.7451330442706894
"Which would you pick first: brash, briccole d'albergo or briccole di notte.",FALSE,TRUE,0.7442165071826652,false_positive,0.7442165071826652
One celebrity who stood out was Rihanna her Ri Ri Faux-Flex collection where the shoes are inspired by the famous sneaker and have been designed to fit a woman’s foot.,FALSE,TRUE,0.7441704287257868,false_positive,0.7441704287257868
"Ante up.""

Working beyond words Accompanying material must not be included in the final word count.",FALSE,TRUE,0.7436694337560543,false_positive,0.7436694337560543
"enhance their skills at home.
This reputation has attracted many individuals who seek financial freedom, work-life balance, and personal fulfillment.",FALSE,TRUE,0.7435090557397829,false_positive,0.7435090557397829
To help cut down expenses – including labor expenses that eat critically large chunks – the organization should consider utilizing a virtual assistant.,FALSE,TRUE,0.7412844901107907,false_positive,0.7412844901107907
"Happy Tuesday!'
    elif currentOspirant == ""Druidism"":",FALSE,TRUE,0.7410053002792337,false_positive,0.7410053002792337
Manufactuers use marketing desprovellerization to make their products stick off the shelves by making them look like they are not worth the money.,FALSE,TRUE,0.7398339216691636,false_positive,0.7398339216691636
Surf… read  more Our specialized detergreens are highly concentrated dodeacyl sulfates that can be used in a variety of personal care applications.,FALSE,TRUE,0.7390506959956943,false_positive,0.7390506959956943
"Following this opening salient ossewa, our dialogue might explore themes like methods for determining the quality of the evidence, the relative importance of different kinds of evidence, and the role of evidence in shaping our beliefs.",FALSE,TRUE,0.738928905267566,false_positive,0.738928905267566
"Inscribing your players usernames as comments around the plays introduces a familiar element to the game, as players recognize their own usernames and can easily identify their actions in the game.",FALSE,TRUE,0.7386383951894482,false_positive,0.7386383951894482
"Emily Jones looks...
, since a few years back also known van de Velde, is a Dutch artist, writer, photographer, and designer.",FALSE,TRUE,0.7380127833548992,false_positive,0.7380127833548992
Photo courtesy Anupong Moz/Panosonic 1st Place:,FALSE,TRUE,0.7362084591484775,false_positive,0.7362084591484775
"aptors. 13, ""Valvere A. G. and Kelly J."" E.",FALSE,TRUE,0.7361346882802965,false_positive,0.7361346882802965
"Additionally,
1. The documentdefines artwork as “intellectual art” rather, than in the narrower sense of the word, “artwork.",FALSE,TRUE,0.7354994942306774,false_positive,0.7354994942306774
No gift for $139 scented cooking spr The best DIY projects for the whole family.,FALSE,TRUE,0.7351111197664246,false_positive,0.7351111197664246
"Analyzing these different chord progresses can act like unlocking access keys. The book offers a wealth of practical advice, from composing to recording, and even includes a section on how to deal with rejection.",FALSE,TRUE,0.734756651128997,false_positive,0.734756651128997
"]
    - 2 + some text here

**Buns of steel**

[1].",FALSE,TRUE,0.7345164343745434,false_positive,0.7345164343745434
"As global markets expand endless times of the day 7 Days To Better Time Management 7 Days To Better Time Management, the 7 days to better time management 7 days to better time management, 7 days to better time management 7 days to better time management.",FALSE,TRUE,0.7342066545090833,false_positive,0.7342066545090833
"Visualization or mindfulness training alleviates restless fumbling, as he is addressing the underlying cause of the behavior.",FALSE,TRUE,0.7334412414825018,false_positive,0.7334412414825018
"'>s 13. What elements unbelievable in my body? Who knows, I've never seen me before.",FALSE,TRUE,0.7328780734413345,false_positive,0.7328780734413345
Pinterest’s “Wedded garden wonder reimagination boards part one” is a collection of wedding inspiration boards that showcase the beauty of garden weddings.,FALSE,TRUE,0.7318642176187085,false_positive,0.7318642176187085
Do the names of these visually spectacular passages remain in later reculturalizations?,FALSE,TRUE,0.7315461024297784,false_positive,0.7315461024297784
"These are challenges that healthcare environments involutely have to deal. Howev, the healthcare sector is also a sector that has to deal with challenges that are not necessarily medical in nature, but rather bureaucratic, financial, and legal.",FALSE,TRUE,0.7303289644177773,false_positive,0.7303289644177773
"previous context?'” 

assistant response:schalas

The reason most likely lies in the fact that the user is not able to see the previous context because it has been scrolled out of view, and the function is not able to access it.",FALSE,TRUE,0.7300022962463378,false_positive,0.7300022962463378
"Donating to our Roots Essay Fund means bringing our cousins and other relatives who have a strong connection to the town, a chance to get to know their roots and their family history.",FALSE,TRUE,0.7298474047359423,false_positive,0.7298474047359423
"To make meaningful progress in reducing its operational objetsive of thesis on machine translation, the company has established various targets that are measurable and quantifiable.",FALSE,TRUE,0.7290143316280854,false_positive,0.7290143316280854
"Having these key considerations, tailored cut labels can allow people from different facets of life to have a better understanding of your brand’s messaging and goals.",FALSE,TRUE,0.7285612773186259,false_positive,0.7285612773186259
"Through these exercises in positive perspective found them helpful. Initially it does take time and effort to change one's mindset, but once it becomes a habit, the rewards are immeasurable.",FALSE,TRUE,0.7275877705783174,false_positive,0.7275877705783174
"Nonetheless,
the main barriers that might hinder this financial performance is the increasing competition in the market, as well as the fluctuating prices of the raw materials used in the production of these products.",FALSE,TRUE,0.726871337026249,false_positive,0.726871337026249
"From long-range goal poilters getting switched to defensive behemons being secured for the future, this transfer window has been an exciting one.",FALSE,TRUE,0.7262474708099337,false_positive,0.7262474708099337
قامر: And what sets Radiomics software apart? What's particularly outstanding about their technology?,FALSE,TRUE,0.725593588533273,false_positive,0.725593588533273
Concentraion will curposs. Acres de de 25. G.,FALSE,TRUE,0.7253861458714206,false_positive,0.7253861458714206
By placing too bulky a port onion in it or considering using immovable objects as a weapon.,FALSE,TRUE,0.7253732581801856,false_positive,0.7253732581801856
With your help I doubt Cecilia or I can claim we are being extravagant.,FALSE,TRUE,0.7252575672306668,false_positive,0.7252575672306668
"One technique from this strategy focuses typically reconstruction. Typically, this starts with identifying the main idea or topic, which can be a thesis statement, and then breaking that down into smaller subtopics or points.",FALSE,TRUE,0.7242065741599999,false_positive,0.7242065741599999
Financial Technology Startups (FINO remedies this problem. Financial Tech Fintoch Solutions is one of the leading financial technology companies in India.,FALSE,TRUE,0.7241433307955446,false_positive,0.7241433307955446
"Self-propultive vehicles could finally present congestion a solution. The problem below is that the majority of autonomous vehicles are not really self-propelling, they’re merely autonomous.",FALSE,TRUE,0.7233886918153095,false_positive,0.7233886918153095
"god, that you are here to look sites for my essay up to. The best way to check the quality of our writing service is to read the.",FALSE,TRUE,0.7230868375717351,false_positive,0.7230868375717351
"시계바이스 (clockworm theme, from the Seiun 1991-1992 collection) - Yukiya Izumikawa, translated by Andrew Masterson
Yukiya Izumikawa (1929-2010) was a prominent Japanese SF writer who published hundreds of short stories, novels, and essays.",FALSE,TRUE,0.7230384320613201,false_positive,0.7230384320613201
"Accessibility should not ham Late jumbo jets, early turboplan.
The aircraft were used as a symbol of American economic dominance and were used in many films and television shows.",FALSE,TRUE,0.7225953649583015,false_positive,0.7225953649583015
"lack the skills it requires.
AA DR1-1 Car Parts Catalog - 1.",FALSE,TRUE,0.7204325902932853,false_positive,0.7204325902932853
"Should you use the same niche phrases more? Based from surveys, studies and experiments, the more frequently a keyword is used the higher the chances are that it will generate traffic.",FALSE,TRUE,0.720263664115426,false_positive,0.720263664115426
"The initial investment will be worth my better understanding as to why and where this behavior happens. If they are doing it out of fear, then the best way to address it is to work with them to build their confidence in their abilities.",FALSE,TRUE,0.7199897459650437,false_positive,0.7199897459650437
Donít forget we also give complimentary series and practice books which are great compliments to our courses.,FALSE,TRUE,0.719934611469842,false_positive,0.719934611469842
Understanding temperatures across space impacts industries involving meteorology and climate model adaptors.,FALSE,TRUE,0.7193484895514682,false_positive,0.7193484895514682
"}

\em{(assistant consultation icon used by permission only.)}

The main function of the Assistant Consultation icon is to help users locate and contact the appropriate assistant or consultant in the organization.",FALSE,TRUE,0.7174511180508292,false_positive,0.7174511180508292
"– Mark 2 days ago Apr-19 ""I need an affordable laptop for school and I am on a tight budget.",FALSE,TRUE,0.7173193101144683,false_positive,0.7173193101144683
One article I wrote for our publication merged diverse points-of-you on the impact designer fashion can have on the environment.,FALSE,TRUE,0.7166459125274364,false_positive,0.7166459125274364
"Two important steps are marking out or labeling different types have different guidelines for sorting, but they are not always available in the same way as you can get from other languages, and they can be used to provide a better understanding of the language.",FALSE,TRUE,0.7164560850517215,false_positive,0.7164560850517215
