text,true_label,pred_label,pred_prob_TRUE,error_type,confidence
Disposable filter replacements help lend people bigger performance from the machine conveniently. It is also an eco-friendly choice because you don’t need to throw away the entire machine.,FALSE,TRUE,0.9637326,false_positive,0.9637326
"Facade Design Manual Lee Woosng is one type information here is a lot of people who have been looking for, this photo is the best photo on this website.",FALSE,TRUE,0.9611337,false_positive,0.9611337
Away to store equipment inaccessible buildings illustrated the shed of a different style that offers a unique look to your garden.,FALSE,TRUE,0.9579186,false_positive,0.9579186
Enjoy! Based solely upon name when linking bethune to “our” history is a stretch.,FALSE,TRUE,0.9569288,false_positive,0.9569288
"Martens and J,Gosh.
Clicker Training for Dogs owners, trainers are using clicker training to teach obedience commands, housebreaking, and even agility training.",FALSE,TRUE,0.95486766,false_positive,0.95486766
"In banks in Kenya e g, enterprises bank or the cooperative system. The format of the essay is not specified, so we'll do our best to present it in a way that works best for you.",FALSE,TRUE,0.9349174,false_positive,0.9349174
"zę)

i understand the concept, stranger! what is weather there are several phenomena that we can observe in the atmosphere, but the term ""weather"" usually refers only to the day-to-day changes in temperature, humidity, cloudiness, wind, and precipitation.",FALSE,TRUE,0.9304912,false_positive,0.9304912
"As evident from this chapter, curriculum positions referable from subject content (i: knowledge) are more explicit than those from subject pedagogy (ii.",FALSE,TRUE,0.9244553,false_positive,0.9244553
"握中间的一根背括,我会指你做一个简单的圆角框框,然后你继续做下一根,以此类推。 

.",FALSE,TRUE,0.92388153,false_positive,0.92388153
"With that bit in the newsbite by ""The Noshin' Chef"" about the new ""Killer Sausage Roll"" at the local pub, you'll need to do some research on what makes a sausage roll ""killer"".",FALSE,TRUE,0.9222407,false_positive,0.9222407
"Understanding its content allows individuals across age groups decide how, where all of other savings account, you can get a loan.",FALSE,TRUE,0.9170501,false_positive,0.9170501
"Whatever happens with any continuing leadership power problems in Washington once obamacare is implemented, it's likely that the US will remain a major military and economic power for the foreseeable future.",FALSE,TRUE,0.91426885,false_positive,0.91426885
"This made our day's agenda thrilling and filled! As luck would not bless us to have such an opportunity to be a part of this event, we are glad to have made the most of it.",FALSE,TRUE,0.89761406,false_positive,0.89761406
"And before you start reading comments up in defense, think of Howie's previous article, ""10 Reasons to Love Being a White Guy.",FALSE,TRUE,0.8956731,false_positive,0.8956731
"It may lead to better drug work performance and productivity.

With the help of the right tools and resources, drug companies can streamline their drug development processes to save time and resources, and ensure they have the best possible chance of getting their drugs to market on time and at the right price.",FALSE,TRUE,0.89150774,false_positive,0.89150774
"Forecasting is done based kansas city inventory, data shows historical buying patterns in your industry, and other factors like seasonality, weather, and holidays.",FALSE,TRUE,0.8793608,false_positive,0.8793608
"As friendship is the most miraculous compassion, I always shared good tea with them, and I hope you enjoy this recipe for Green Tea with Matcha, Coconut Milk and Honey.",FALSE,TRUE,0.8757964,false_positive,0.8757964
"Trust and follow without doubt.""
""Trust in step-by-sequence? Who are 'you' and 'me'.",FALSE,TRUE,0.8683539,false_positive,0.8683539
"Modern-day millwrights have SouthernOregonClimatiques
Agricultural history is alive and well in Southern Oregon.",FALSE,TRUE,0.8655512,false_positive,0.8655512
"For that, our organization helps neighbors monitor noise pollution using mobile Geiger counter apps, and provides free, on-site testing kits to help homeowners detect lead in their water.",FALSE,TRUE,0.8652832,false_positive,0.8652832
"Inviting a speaker quickly advanced that pervades that. It’d also be a great idea to have a couple of other speakers lined up to speak on the same subject, so you have a backup in case the first speaker isn’t able to make it.",FALSE,TRUE,0.8446689,false_positive,0.8446689
"Hereinafter “strength” terms will be used for the purpose.
My past strength workouts consisted of 3-4 sets of 8-12 reps with moderate weight, but I would like to increase the intensity of my workouts by adding more weight.",FALSE,TRUE,0.8367108,false_positive,0.8367108
"Still, we were able rinse previously cycled water on the fields for an additional 2 years before we needed to use new water.",FALSE,TRUE,0.8307097,false_positive,0.8307097
Concentraion will curposs. Acres de de 25. G.,FALSE,TRUE,0.82561165,false_positive,0.82561165
"This sum total is equal you fund, as it paid. I will give you the option to pay for it in two payments if that would be more comfortable for you.",FALSE,TRUE,0.8211236,false_positive,0.8211236
"Starting on Alexie's right temple this time out, they worked in small, discrete chunks. That way, they could monitor the tumor's response without damaging the surrounding brain tissue.",FALSE,TRUE,0.8174235,false_positive,0.8174235
"Despite potential slips or spills fortunately lost luggage, a lack of a favorite dish, and the inevitable exhaustion that comes with travel, there are numerous benefits to taking a trip.",FALSE,TRUE,0.8134015,false_positive,0.8134015
"Get swept back and lost (timed) with nostalgia as Rian takes us through a tour of the 80s and 90s in the latest episode of ""Throwback Thursday"" on the podcast.",FALSE,TRUE,0.79417324,false_positive,0.79417324
"Incorporative of the appropriate spectrim is important for a balanced approach to eating. A healthy eating plan is not about strict dietary restrictions, but rather about making informed food choices and finding a balance between different food groups that works for you.",FALSE,TRUE,0.7906748,false_positive,0.7906748
CA PGP Software families encrypt sensitive mission-critic… Read technical literature about CA PGP Software families and how they can protect your sensitive information.,FALSE,TRUE,0.7906365,false_positive,0.7906365
Some may view these reforms out individually attempting only for their protection goals. The government is not just a means to an end but a goal in itself.,FALSE,TRUE,0.7775011,false_positive,0.7775011
"Then maybe both of us will clearer underst etwand."")

    print(sol)
    print(s2)

    # print(s1.",FALSE,TRUE,0.7655293,false_positive,0.7655293
"After investing many sleepessees resting looking into the various gadgets on offer, we’ve located that the very best robot vacuum cleaners are those that are very easy to use, easy to clean up as well as fit your house and also lifestyle.",FALSE,TRUE,0.74596256,false_positive,0.74596256
"Ironically it seems this much harder to convince people that it’s necessary.)
I guess they think they’re doing the right thing by not going to war with Iran, but that’s not the right thing to do.",FALSE,TRUE,0.74327576,false_positive,0.74327576
"Приложиите в изб Millennimited by space, and focus only на тексте.",FALSE,TRUE,0.7394579,false_positive,0.7394579
"Having had several instances…
Discussion | Friendship and Technology
Friendly Technology
Friendship Technology
Having had several instances where I have had to communicate with people who are not fluent in English, I have had some difficulties.",FALSE,TRUE,0.7215142,false_positive,0.7215142
With their high specific energy (the energy retained per unit...) (http:/ /www.,FALSE,TRUE,0.7180332,false_positive,0.7180332
At our Brooklyn Heights barbers in Australia Melbourne CBD barber shops barber chairs have features that are designed to make your grooming experience as comfortable as possible.,FALSE,TRUE,0.7171718,false_positive,0.7171718
"One possible change is to create vibration vs movement sensors programmed to sound a warning when they detect movement where there is none, or when they detect no movement where there should be some.",FALSE,TRUE,0.71160424,false_positive,0.71160424
Draft an article providing upcoming advancements proposals in elementary school currichture accounting the following points.,FALSE,TRUE,0.70363015,false_positive,0.70363015
"Neighborhood watchdog.
The importance pdf watch report. Importance pdf, adobe pdf and watch report.",FALSE,TRUE,0.700252,false_positive,0.700252
Incorporates pages to track your weekly home-front needs such weather calendars; monthly shopping checklists.,FALSE,TRUE,0.6883623,false_positive,0.6883623
"The conversation will also touch on how ecommerce entrepreneurs must adapt by offering personalized cleaning supply product bundles based on the customer’s specific needs, such as pet-friendly products or products for specific types of flooring.",FALSE,TRUE,0.68566376,false_positive,0.68566376
"“

Now it couldn't take pins to load them. The question needs to be such what alternatives are appropriate to use in different scenarios.",TRUE,FALSE,0.010371161,false_negative,0.98962885
"Thatcher D'souzechua 64470 Aluminé (Argentine Temuco Ar 1 S.O Paulo, SP, Brazil) 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 .",TRUE,FALSE,0.02669908,false_negative,0.97330093
"Is today a day people submit recipes with starts, definitions and thes ? I really like Ad using myself.",TRUE,FALSE,0.037828453,false_negative,0.96217155
"[DECODE ERROR] - The value for the ""decode"" parameter of the ""decode"" function is not valid.",TRUE,FALSE,0.054607738,false_negative,0.94539225
"Dan Gressis,  Concept’s healthy-unit chef supervisor, shared his concepts on neighborhood cuisine courses to create a healthier school setting for his students.",TRUE,FALSE,0.057087306,false_negative,0.9429127
[DECODE ERROR] 2.,TRUE,FALSE,0.058084134,false_negative,0.94191587
It tickLES ME when those tiny little green weevilllettes crawl out of them. and flutter around in a neftiful dance.,TRUE,FALSE,0.06519551,false_negative,0.9348045
[DECODE ERROR] - Error decoding the input stream.,TRUE,FALSE,0.07499715,false_negative,0.9250029
14 Teams of twelve players with infantry and riding abilities have entered combat in eight regions to secure $1MN prize money.,TRUE,FALSE,0.07513278,false_negative,0.9248672
"BoJack Boles, president UNCLE FOODCO LLC, of the Charleston Grain Company, said increased PSCO business has been a boon to his company.",TRUE,FALSE,0.18243058,false_negative,0.81756943
"`)
      Divertir le monde par un bled de pub. 

    User B and Server B: 

... ou me sur le bout du nez, ou me sur la bouche, 
ou me sur la gueule, ou me sur l'oreille, 
ou me sur la tête, ou me sur le dos, 
ou me sur le derrière, ou me sur les fesses, 
ou me sur le ventre, ou me sur la hanche, 
ou me sur le ventre, ou me sur la hanche, 
ou me sur le ventre, ou me sur la hanche, 
ou me sur le ventre, ou me sur la hanche.",TRUE,FALSE,0.1883225,false_negative,0.8116775
Surely as important research is to angle to discern quinomycin function inside the cell included the field that has been researched.,TRUE,FALSE,0.23241356,false_negative,0.76758647
"Not long ago European luxury brand, DrFlexx Shoes WAS, launched an environmentally friendly floor shoe every winter, following sales goals that were exceeded.",TRUE,FALSE,0.25929418,false_negative,0.74070585
"bool ok;

ok=isPerfectDay(s.text);
 std:::out if(ok)this is true*/  std::endl;
760     */
```

The program reads a string from the user and checks whether it is a perfect day.",TRUE,FALSE,0.2849409,false_negative,0.7150591
"Friends
""It's incredible, we earn 598 dollars by selling our secret recipe for cooking mustard extract paste. It's a great deal.",TRUE,FALSE,0.2865256,false_negative,0.7134744
"Is it covered everywhere I look? Probably not!}
\hyperle{3pt}{12}{14pt]]:
4rd ed.",TRUE,FALSE,0.28976166,false_negative,0.71023834
"Begin making a video with your family and explain how discretionary spending can help increase your revenue, create a budgeting plan/template based. Sadly there are a lot of individuals who don't have any idea how to budget or what budgeting is.",TRUE,FALSE,0.31525287,false_negative,0.6847471
"Count Bascobel’s dishes themed with Barangen, have been perfected by Julia’s extremely Chef Michele.",TRUE,FALSE,0.37634856,false_negative,0.62365144
"Our app, www.mygroceguide , is investing in technology to improve the checkout step maximizing efficiency based..
SWS has been providing technology solutions for over 25 years.",TRUE,FALSE,0.410944,false_negative,0.589056
"Whether its seasoned stuffing crowned with marsh bits or traditional cherries, the stuffing is heralded & loved by ad1apers young & old.",TRUE,FALSE,0.42907986,false_negative,0.5709201
"Let that glow come ‘out’.

```{center_dp}
![img-1_pQ9s.d8Tu](theory-3_img_1_pQ9s.",TRUE,FALSE,0.46782836,false_negative,0.5321716
"For an organized, confident ride at Draft Fiddle #7 we’ll head out from the parking at Woldson Rd and take the trail to the intersection of Woldson Rd and the Old North Fork Road.",TRUE,FALSE,0.5003782,false_negative,0.4996218
"alfa alpha creative team production

ALius Vrooardam had a history degree from UCLA and failed the Xray School, but he had a passion for art.",TRUE,FALSE,0.51721203,false_negative,0.48278797
"- user : ""Where else has this old-school train station design been used""--classic, quaint setting

            ```python
            print(""The old-school train station design has been used in many places.",TRUE,FALSE,0.5197167,false_negative,0.48028332
Let Fresh Furnishing’s take-decoroaked blog delve another step in exploring the intricately complicated process that goes inside of what we affectionally term as the “art of interior design”.,TRUE,FALSE,0.52213055,false_negative,0.47786945
"Our research team who are responsible of gathering materials and conclusions for the project are still behind on several goals, and there's nevertheless a question of exactly how long it will take to get to the conclusion of the project.",TRUE,FALSE,0.5245544,false_negative,0.47544563
"Dinner also immersing yourself with the view makes complimenting your enjoyable meal experience, and raises it accordingly ever higher quality.</big>
</big>  <big> Dinner also immersing yourself with the view makes complimenting your enjoyable meal experience, and raises it accordingly ever higher quality.",TRUE,FALSE,0.5517066,false_negative,0.4482934
"🎂 Meanwhile in the US Senate chamber, soon-to-be-formers of ""the Squad"" make various noises and do little to nothing.",TRUE,FALSE,0.58131385,false_negative,0.41868615
So gather inspiration online quickly and securely there's Alexa! This app transforms the Echo Spot with circulating music directly into your home.,TRUE,FALSE,0.5903727,false_negative,0.40962732
"Visitors may sometimes unknowngly find the bus stations hidden in long, thin corridors beyond a busy thorough fair to the city.
With each passing second the bus station becomes more and more crowded.",TRUE,FALSE,0.61557996,false_negative,0.38442004
"With smoked fish powder on top.
Starty, startza!
I love this recipe - it goes down well and Amy is doing great. I've been experimenting with smoked fish powder lately and this is a great way to use it.",TRUE,FALSE,0.67386574,false_negative,0.32613426
"Every step presents seemingly countless opportunities for mishaps or fluxes only. The Japanese call this wandering of Ki flow, and Sholyokawa calls it ""the wandering of the mind.",TRUE,FALSE,0.6779975,false_negative,0.32200247
