text,true_label,pred_label,pred_prob_TRUE,error_type,confidence
"Decide upon specific limiting principles that are reasonable while still generally achievable, such an amount or period of time versus ongoing effort or difficulty.

Once you’ve set these limits, it’s important to stick to them.",TRUE,FALSE,0.010782431,false_negative,0.9892176
"At all football stadiums games, we queue for this terrific view. But this time Aston showed us the way privileged into row A.",TRUE,FALSE,0.01091193,false_negative,0.98908806
[DECODE ERROR] - Error decoding the input stream.,TRUE,FALSE,0.011306374,false_negative,0.98869365
"Whether personal preferences lean far-drawn toward down-to-vertical or across-the-cliff cleaning systems, few invest well enough in the best cleaning tools.",TRUE,FALSE,0.011555283,false_negative,0.98844475
"🎂 Meanwhile in the US Senate chamber, soon-to-be-formers of ""the Squad"" make various noises and do little to nothing.",TRUE,FALSE,0.011636255,false_negative,0.98836374
You might find reviewing some of our favorite funds and holding selections helpful in your goal setting. Ensure that long special thank-you notes are written by hand.,TRUE,FALSE,0.011908852,false_negative,0.9880912
"No parking fee dollars or permits are necessary directly at Silver Gate but the ranger station continues those requirements. If stocking kayaking equipment and/or camping gear, the $30 fee for the 7 day pass is well worth the cost.",TRUE,FALSE,0.011919182,false_negative,0.9880808
"At certain temperatures the roast enhances specific coffee twigs that build flavors that complement the deep, chocolatey, rich; and creamy, buttery, nutty notes of the coffee.",TRUE,FALSE,0.012067653,false_negative,0.9879323
It tickLES ME when those tiny little green weevilllettes crawl out of them. and flutter around in a neftiful dance.,TRUE,FALSE,0.012382022,false_negative,0.98761797
"With smoked fish powder on top.
Starty, startza!
I love this recipe - it goes down well and Amy is doing great. I've been experimenting with smoked fish powder lately and this is a great way to use it.",TRUE,FALSE,0.012400106,false_negative,0.9875999
"Being successful and influential with millions on Social Audit, Harvey is widely regarded among marketers today at the forefront incorporating what they call 'influence marketing' into their campaigns.",TRUE,FALSE,0.012836044,false_negative,0.98716396
"What action recommendations does Gordon suggest after diligent consideration”? Answer: After considerable analysis of various possible ways to approach higher-margin problems on a global scale, Gordon suggests the following action recommendations.",TRUE,FALSE,0.01301522,false_negative,0.9869848
"[DECODE ERROR] - The value for the ""decode"" parameter of the ""decode"" function is not valid.",TRUE,FALSE,0.013023235,false_negative,0.98697674
"what would be cohesive in this sentence?)
Naah,I love it. Can you take a stab at this line?""The air is so thick with the smell of death that I can't breathe.",TRUE,FALSE,0.013166867,false_negative,0.98683316
"Let Sarah begin. Ingredients: for Ice cream and step-by-step directions.
How's this: ""I don't care! bring me lots!"" How's this.",TRUE,FALSE,0.014549738,false_negative,0.98545027
"What are blackjack etiquette?
Blackjack, also spelled Deeck Shot or simply Deeble, is cut amp, high-style hand prediction game played with one or more decks of 52 playing cards.",TRUE,FALSE,0.0148332855,false_negative,0.9851667
"Friends
""It's incredible, we earn 598 dollars by selling our secret recipe for cooking mustard extract paste. It's a great deal.",TRUE,FALSE,0.015227426,false_negative,0.98477256
So why do aspects that are critical or debatabbable elements are not addressed in the presented consideration? But whether it will take place or not will be decided by the person who has the power.,TRUE,FALSE,0.015255898,false_negative,0.9847441
Some emerging collaborations worth keeping tabs with the world's culture capital – and your guide in discovering and delving deeper galleries: This fourth-floor gallery space is dedicated to showcasing the work of local artists.,TRUE,FALSE,0.016568925,false_negative,0.9834311
"Each individual expresses oneself through the medium as technology allows, finalizing the product before it finds an intended audience. In the same sense stroke of thought can be a form of expression that is uniquely personal to an individual.",TRUE,FALSE,0.016707206,false_negative,0.9832928
quotesquizzes.com Can the speaker hit his spitball fast enough throughout a game so that most pitches pass the ball by the catcher.,TRUE,FALSE,0.016904177,false_negative,0.9830958
"One particular highlight very close to his mom Katy Perry loves won’t even be viewed by her. She might point by pointing to it, but she won’t view it.",TRUE,FALSE,0.017275436,false_negative,0.98272455
"} - Write as if responding \\ to AT's request for some advice.]

For starters, follow its recommendations on using an external editor or proofreader.",TRUE,FALSE,0.017446587,false_negative,0.9825534
"It really gives an aura of high-neurotierre cuisine, doesn'it""? He paused, then said, “So appropriate. Do we need to know what the ingredients are.",TRUE,FALSE,0.018900555,false_negative,0.9810994
"With every photo you take, I hurtle closer hostage to the abyss.""

""Say that line again, please.""

Not displaying explicit violence and gore is not the same thing as avoiding the subject matter altogether.",TRUE,FALSE,0.020044237,false_negative,0.9799558
"How spicy can this burger heat it all buy? Blend the cooked rice solids, cucumber (peeled), seasoned pecan pieces with the remaining 1/4 cup of water and the remaining 1/2 cup of broth.",TRUE,FALSE,0.020188652,false_negative,0.9798114
"Deviate menu items to your taste preferences or avoid listed ingredients available ahead of ordering your meal items.
How Does The Keto Morning Mistake Happel?
How Does The Keto Morning Mistake Happel.",TRUE,FALSE,0.020644875,false_negative,0.9793551
"Book descriptions on Amazon . The New Testimony library, consisting of over cooking disease, tells things about a healthy and balanced life.",TRUE,FALSE,0.020952405,false_negative,0.9790476
"Visitors may sometimes unknowngly find the bus stations hidden in long, thin corridors beyond a busy thorough fair to the city.
With each passing second the bus station becomes more and more crowded.",TRUE,FALSE,0.021168105,false_negative,0.9788319
[DECODE ERROR] 2.,TRUE,FALSE,0.021269921,false_negative,0.9787301
So gather inspiration online quickly and securely there's Alexa! This app transforms the Echo Spot with circulating music directly into your home.,TRUE,FALSE,0.021398103,false_negative,0.9786019
"Sub Menu Products Browse our carefully-by curated smidge and smoggle lines, featuring snack supplements from trusted brand name manufacturers.",TRUE,FALSE,0.021421757,false_negative,0.97857827
"How having others in it varies depending, rather, whenever someone wants it makes the learner feel threatened or inadequate."" He also adds, ""When the learner feels threatened or inadequate, the learner is less likely to want to learn.",TRUE,FALSE,0.023345787,false_negative,0.97665423
"He took MaryAnne's arm to give early-mmmming support. More than usually, dogs would adopt the lying down position when MaryAnne walked around with her, but he felt she was in particularly good form today, and no dog was lying down.",TRUE,FALSE,0.024769736,false_negative,0.9752303
"SCSI architecture refers to certain features included High data dependent technology, high level of fit between between primary and between nonparallel data transfer.",TRUE,FALSE,0.025471503,false_negative,0.9745285
"Not limited by quality of work produced as is often modelled in professional environments, each assignment is designed appropriately cognznt of your educational level.",TRUE,FALSE,0.025632877,false_negative,0.97436714
"orraine

A: Alright!

T values for all others. I know that this can vary by region, however there seem to simply not be any T values provided by the manufacturer or on the product page at all.",TRUE,FALSE,0.025788922,false_negative,0.9742111
"Student says: 

Hey professor/chat assistant/animator: 

Amir: sorry for not posting when I missed my chance to do so yesterday.",TRUE,FALSE,0.026611848,false_negative,0.97338814
Surely as important research is to angle to discern quinomycin function inside the cell included the field that has been researched.,TRUE,FALSE,0.029299937,false_negative,0.9707001
"Whether its seasoned stuffing crowned with marsh bits or traditional cherries, the stuffing is heralded & loved by ad1apers young & old.",TRUE,FALSE,0.029687438,false_negative,0.97031254
"Atque me, de cauce, vincipisset (she would become master). Il est ébléi | Why Facebook Advertising is Important for Small Businesses.",TRUE,FALSE,0.029698733,false_negative,0.9703013
"Using fine scissors specifically recommended but a standard shoeshask or pet clip won't hurt), or even a pair of fingering nail sheaves.",TRUE,FALSE,0.030312628,false_negative,0.96968734
"Begin making a video with your family and explain how discretionary spending can help increase your revenue, create a budgeting plan/template based. Sadly there are a lot of individuals who don't have any idea how to budget or what budgeting is.",TRUE,FALSE,0.031389352,false_negative,0.96861064
"USB allows researchers to achieve that.
Step (200)
Your task description should be lightweight dependencies. You need relatively small to moderate amount of code.",TRUE,FALSE,0.032418508,false_negative,0.9675815
"If Amaris were going for three, maybe business, luxury hotel and casino next Saturday night in the port and heading inland, you’d be better off taking the train.",TRUE,FALSE,0.032904528,false_negative,0.9670955
"While high-frequency urban data readily capture environmental stochasticity annually, we lack data requiring normalized and coordinated methodology for quantified noise pollution levels in urban areas.",TRUE,FALSE,0.034355212,false_negative,0.9656448
"Your bicycles are milled, welded or fold-bicion and bent, meaning that cranks underneath this bicycle … I bought this bike for $350, and I am very happy with it.",TRUE,FALSE,0.035342388,false_negative,0.9646576
"Is it covered everywhere I look? Probably not!}
\hyperle{3pt}{12}{14pt]]:
4rd ed.",TRUE,FALSE,0.03574237,false_negative,0.96425766
"Is today a day people submit recipes with starts, definitions and thes ? I really like Ad using myself.",TRUE,FALSE,0.036329824,false_negative,0.9636702
"How unique is the set beyond being anouncement cards?"",you asked, I replied :""From a design skill scale set, I'd say it's pretty unique.",TRUE,FALSE,0.037779715,false_negative,0.9622203
"Anybody else booked to go away?
Fox News @ the Movies
""Fox News interviewed Sharon Osbias son Louis Osbia, about his new movie, The Hangover.",TRUE,FALSE,0.042472433,false_negative,0.9575276
"This must ""get up"" from every inhalative, osteopathic, or yogic pose in less time than I can here remember any recovery from a ""fall"" from a ""standing"" position.",TRUE,FALSE,0.04351728,false_negative,0.9564827
"Not-so-scienty) research I condo, come swimming, you'll accomplish another goal. She reads avidly, and is fond of science fiction and fantasy.",TRUE,FALSE,0.044208102,false_negative,0.9557919
"Considering such fresh-cut flowers should seen as valuable enough and worth something, respectively.
10014. April likes the color pink, and she has an interest in fashion.",TRUE,FALSE,0.04508499,false_negative,0.954915
"Fire officials adjust their strategy in battling the Camp-Fairie Fire Plume in the Columbia River Palisades in Oregon involving more shot, water, and even helicopters to fight the fire.",TRUE,FALSE,0.04608364,false_negative,0.9539164
"BoJack Boles, president UNCLE FOODCO LLC, of the Charleston Grain Company, said increased PSCO business has been a boon to his company.",TRUE,FALSE,0.04738664,false_negative,0.95261335
"The news adds all sorts to excitement on physical health concerns affecting everyone around over the game these days.
I suggest it be the last resort for a few days in a row.",TRUE,FALSE,0.04823611,false_negative,0.95176387
"What planning processes can one initiate should I require'?""}\
user:{s} {""assistant,""/s}  

The above response indicates the user wants to know if there is any specific planning process they can initiate in order to achieve their goal.",TRUE,FALSE,0.054758195,false_negative,0.9452418
Cromon will be by her phone mode without requiring her user to reboot twice. The ball diet? The best way to stay in shape.,TRUE,FALSE,0.054900236,false_negative,0.9450998
With historic election outcomes still yet TBD and potential tailspangles from stock markets looming the horizon it’s rare more people don’thaven’t been thinking about their retirement accounts lately.,TRUE,FALSE,0.05494385,false_negative,0.94505614
"Every step presents seemingly countless opportunities for mishaps or fluxes only. The Japanese call this wandering of Ki flow, and Sholyokawa calls it ""the wandering of the mind.",TRUE,FALSE,0.06048876,false_negative,0.93951124
"There often come as many physical health conditions affect the auditory can system as human hearing becomes worse due high blood pressure, sharp facial express, and even certain medications.",TRUE,FALSE,0.063904874,false_negative,0.9360951
"bool ok;

ok=isPerfectDay(s.text);
 std:::out if(ok)this is true*/  std::endl;
760     */
```

The program reads a string from the user and checks whether it is a perfect day.",TRUE,FALSE,0.06392815,false_negative,0.9360719
"Remember also to multitune your tasks and flex with created tasks as they aritise. Simplerede.com suggests creating a to-do list and breaking down larger projects into smaller, more manageable tasks to help you stay on track with your daily work.",TRUE,FALSE,0.06691948,false_negative,0.9330805
"Count Bascobel’s dishes themed with Barangen, have been perfected by Julia’s extremely Chef Michele.",TRUE,FALSE,0.0725413,false_negative,0.9274587
"This formula could also come quite significant for veget Recipe for soy-free chicken nugballs. Sythetic oils funnel the water out onto the floor, and the water is drained into the pan.",TRUE,FALSE,0.074273095,false_negative,0.9257269
"Since these animals attract their owners' affections, outdoor cats essentially spend endless hours asking their humans exactly the things they learn from one day without the help of a human.",TRUE,FALSE,0.074470095,false_negative,0.9255299
"How does Rinnvi feel about this? She works in product purchasing for toys?
I duck looked at the suggestion and why this toy is so special.",TRUE,FALSE,0.08718177,false_negative,0.91281825
"Как аутор а комику герова из Tarzan, а то и спорно Туга Ніедор. А наша босса Туга не вдається до нас.",TRUE,FALSE,0.08873862,false_negative,0.9112614
"Can long lines of shoppers actually BE good?? AWAY WIDETOWN PUBLISH! So fellow bloggers continue there good fight, and keep on writing.",TRUE,FALSE,0.092502214,false_negative,0.90749776
"Online retail favors a different kind, but still exists via the complete online stores. Keeping up with fashion trends in 60s to present time is not an easy task.",TRUE,FALSE,0.096703745,false_negative,0.90329623
"deviceId from its current display, I advise to rethink that idea, go for standard display or some other creative permanent installation out of glass or metal.",TRUE,FALSE,0.09882374,false_negative,0.9011763
"With only moderate sunshine peaks throughout an AZ afternoon.
Fortunately, we’re not afraid of a light drinc kaug.",TRUE,FALSE,0.10320254,false_negative,0.8967975
"Plus that girl with skinny jeans probably showering pools, that girl I'm taking to student to break up with her.",TRUE,FALSE,0.11084247,false_negative,0.88915753
"Perhaps opt against anything huge or garailing since typically outdoors gatherings prefer a easier look!

DessERT BUFFERPICKS

1.",TRUE,FALSE,0.11344806,false_negative,0.8865519
"However for Park n Ride customers using only arcade facilities out-shopping or in the waiting Bay, the shut fare options are available from 6am to 8pm daily.",TRUE,FALSE,0.11481349,false_negative,0.8851865
It can happen! Here are some reasons why we aren't excited by their claims.The company pr... Read More. Six new CO2 control technologies will be showcased at the upcoming Hannover Messe (March 31 - April 4).,TRUE,FALSE,0.121964626,false_negative,0.87803537
"Vacation/Weekend of relaxation
Comment on idea 13 - Here's extra cash for car payments via this..
Extra Cash for Car Payments - Here's How to Get It.",TRUE,FALSE,0.12659505,false_negative,0.873405
What's the upside? It has no downsides-too easy; it doesn't require downtime putting on bevel sprays/masking tape and sanding.,TRUE,FALSE,0.14182636,false_negative,0.8581736
"What is lost of the time is used"",
        objects=[""food"", True], verbosity=0)

      to_buy_str = items_to_string(to_buy)

      if to_buy_str.",TRUE,FALSE,0.15535913,false_negative,0.84464085
"Food preparation and mechatronics is often evident at Waltke’s. The Chef’s are masterful in blending ingredients noting the specific measurements to create the perfect sauce, marinade or seasoning.",TRUE,FALSE,0.15925372,false_negative,0.8407463
Through our experience coaches can help tailor coaching concerns and best communicate their needs with their horse. We create customized mult Cot report writing 2004 and personalized training programs for each horse and rider based on their unique needs.,TRUE,FALSE,0.17070927,false_negative,0.82929075
"ematic devices which are manufactured for specialized coding as requirements.
How to Identify a Perfect Essay Tour doesnella?",TRUE,FALSE,0.17070962,false_negative,0.8292904
"We get inside looks online at casting presentations where Disney is reportedly courcing Emma Watson Who Soulful Native Caribiennes Are Making Their Mark In Hollywood And How Theyre Fighting To Preserve Their Culture
We get inside looks online at casting presentations where Disney is reportedly courcing Emma Watson
Who Soulful Native Caribiennes Are Making Their Mark In Hollywood And How Theyre Fighting To Preserve Their Culture
The Walt Disney Company has announced that it will be producing a live-action remake of its animated classic ""Mulan,"" which will be released on November 2, 2018.",TRUE,FALSE,0.17157093,false_negative,0.8284291
"This vacuum defines speed and power and allows heavy duty athletes in my household have a cleaner, stronger and healthier environment to hithock sessions in.",TRUE,FALSE,0.17805408,false_negative,0.8219459
"Have everything carefully
stored away in airtigh filters, conveniently labeled; and how much money ought to go into nothing."" Here other people may have a different opinion.",TRUE,FALSE,0.18089911,false_negative,0.81910086
"From tire-related damages due to wear or punctured loses, differences between synthetic vs vsd fuel , transmission repairs, engine tune measures backed hydraulic system, and more, there are plenty of factors that could cause a vehicle to break down.",TRUE,FALSE,0.18616332,false_negative,0.8138367
"According, Dr Mark Armit and Guide on Stress at Home , that sunshine, of lose 2 kg, and even lose weight, you need to keep the body and mind relaxed and happy.",TRUE,FALSE,0.18634059,false_negative,0.8136594
Here 3-D visual scanners capture information untapped long been available in 3DIC's portfolio' and reinvisions key process flows.,TRUE,FALSE,0.19518529,false_negative,0.8048147
Gold label Extra Vegetable Oil will airliefrÈe les cuis·nes vol'ont icier terr'able.,TRUE,FALSE,0.19695085,false_negative,0.80304915
"Fraud: “to cheat one ost of family property in favor not of the poor, citizen debt balances, setting the value of the poor man’s estate at the time of death at the amount of his debt, and the value of the rich man’s estate at its actual worth, in order to prevent the rich man’s heir from being defrauded of a part of his inheritance, and to secure the poor man’s heir against the risk of being compelled to pay his deceased father’s debts out of his own property.",TRUE,FALSE,0.19721395,false_negative,0.80278605
"The less shampoo and hot bath spots, better buds are guaranteed (pun!). One of… Clean your hands before touch-ups for better hair adhesion.",TRUE,FALSE,0.21903542,false_negative,0.7809646
"When emergencies happen that requires a little explained absence please reply to me, I sit quiet and continue my daily j.....
""Life without love, is like a tree without roots.",TRUE,FALSE,0.22058485,false_negative,0.77941513
Members need clear bases on which communication happens eo ensure what risks are being taken and identified apprioraitie/all. They also need to know what they are doing and what they need to do to help mitigate those risks.,TRUE,FALSE,0.22116238,false_negative,0.7788376
""", you were referring about ?

I vistually understand regarding the topic discussed in breijnel, but I would like to know more.",TRUE,FALSE,0.22445352,false_negative,0.7755465
"You program shouldnâ€gt have just conventional exercisesï½. Before sharing your own rhythm bullets by email, you should be certain you have a clear and specific idea of what you would like to achieve with your writing.",TRUE,FALSE,0.22687945,false_negative,0.7731205
Other methods include fully securing networks through implementing VPNs-tight perimeter security to prevent outside access-allowing access only insecurely with a secure password and monitoring network traffic using intrusion detection systems.,TRUE,FALSE,0.22737975,false_negative,0.77262026
"Dinner also immersing yourself with the view makes complimenting your enjoyable meal experience, and raises it accordingly ever higher quality.</big>
</big>  <big> Dinner also immersing yourself with the view makes complimenting your enjoyable meal experience, and raises it accordingly ever higher quality.",TRUE,FALSE,0.23122036,false_negative,0.76877964
"These findings differ profoundly from those observed among actors and provide other insights for plant biosis and evolution insights. In the process-based analysis of how the metabolic network of a plant species is constructed, it was discovered that the metabolic network of a plant species is a complex system that is capable of self-organization, which is a key characteristic of living systems.",TRUE,FALSE,0.23545758,false_negative,0.7645424
"Frank: Katie, could please you provide some figures.

Krol: ""Sure,"" responding to the request effectively made the task less burdensomely.",TRUE,FALSE,0.25035617,false_negative,0.7496438
"Servlet"">{""userSettings"",[dbo])
19 December Is Raising Venture Capital—and RVSs—key Traits of the New Generation?",TRUE,FALSE,0.25162056,false_negative,0.74837947
"Occain calls and texts and roamed laptop internet are a risky business combinations fail, then I’m sure their customers will not be too happy.",TRUE,FALSE,0.26937854,false_negative,0.73062146
Let Fresh Furnishing’s take-decoroaked blog delve another step in exploring the intricately complicated process that goes inside of what we affectionally term as the “art of interior design”.,TRUE,FALSE,0.2718299,false_negative,0.7281701
"To observe details missed before, researchers can use microscopy-size imaging able. Some of his other major topics include ""The outer body one of civilization, the human body, is the best known, most widely studied and most thoroughly documented human body system, but it has been the subject of study and investigation for millennia and is still not fully understood.",TRUE,FALSE,0.27485007,false_negative,0.7251499
"Acycloffastigati'ss'] (Figure A-A). Exposure to race has been used previously when studying behavioral effects of testosterone on adult male mice (Beatty, 1979).",TRUE,FALSE,0.27604222,false_negative,0.7239578
